screen_name,u_fol,u_fav,u_lis,u_sta,u_fri,ver,hash_freq,avg_ret,avg_fav,source,sentiment,partition
vendio_5668,1,1,3,1,3,False,3,2,4,Twitter Web Client,6,N0
PriyonkaChopra,2,0,1,0,3,False,4,0,5,dlvr.it,5,N6
DassCharn,2,3,0,3,1,False,8,4,0,Twitter Web Client,7,N5
sharmasioc,1,1,1,0,0,False,2,1,6,Twitter for iPhone,6,N0
onehobbit,2,1,2,2,4,False,7,4,3,Twitter for iPad,4,N9
MDNJVD,1,2,0,2,2,False,1,0,0,Facebook,5,N1
RajkBhandari13,0,1,2,2,1,False,8,3,0,Twitter Web Client,3,N5
charanj60362600,0,0,1,1,0,False,6,0,4,Raid for Android,6,N5
amol_kulk,2,2,4,1,2,False,5,1,6,Twitter for Android,6,N0
karur_regan,4,3,1,2,3,False,2,1,5,Facebook,5,N2
Its_me_pervaiz,1,4,0,1,1,False,8,2,3,Twitter for Android,4,N0
11Boms,2,3,2,2,1,False,9,3,5,TweetDeck,4,N9
EraviGopan,1,2,3,1,2,False,0,4,3,Twitter for iPhone,6,N0
parsanttanwar,0,0,1,1,0,False,4,2,0,Twitter for Windows,5,N5
Rajesh40920603,2,3,1,3,1,False,9,4,4,Twitter for Android,7,N0
rams95963,1,1,0,1,3,False,1,3,4,Mobile Web (M5),3,N0
TheR4hulP4reek,2,1,1,0,4,False,5,2,5,Twitter for iPhone,5,N6
DemonLeaks,1,0,2,2,2,False,3,0,3,Paper.li,6,N0
JasvirSingh7777,2,3,1,3,0,False,8,4,0,Twitter Web Client,7,N0
poovaiah_sunil,0,1,2,2,1,False,0,0,3,Twitter for Windows Phone,5,N1
techie_wheels,2,0,4,1,2,False,3,0,6,Twitter Web Client,4,N9
finaco_in,1,2,1,0,3,False,6,1,5,Twitter Web Client,5,N0
sparsh92920074,3,2,0,2,0,False,9,4,4,Twitter for Android,6,N5
3Shivaravindra,2,4,2,2,1,False,3,1,6,Twitter for Android,7,N9
mhzaman786,1,1,0,1,3,False,2,1,0,Mobile Web (M2),4,N0
SundeepKPal,0,3,1,1,0,False,7,2,3,Twitter for iPhone,4,N5
BaijayantiNaya4,0,2,1,0,1,False,4,4,5,Twitter for Android,7,N6
AjmerSufi,1,2,0,1,2,False,0,3,0,Twitter for Windows Phone,6,N0
BNyickyor,2,1,1,0,4,False,4,2,5,Twitter for iPhone,6,N6
QuamilMistry,1,3,2,2,1,False,9,1,4,TweetDeck,4,N9
OurAgra,1,0,1,3,0,False,0,0,3,dlvr.it,5,N0
MoinHeera,0,1,1,2,1,False,1,4,0,Twitter for Windows,3,N0
pujasoton,2,3,2,1,2,False,7,3,6,Twitter for Android,4,N9
shshnkshkr,2,0,2,0,2,False,3,4,5,Twitter Web Client,5,N6
EqubalHamza,2,2,0,1,3,False,2,1,4,Facebook,5,N0
santoshdas_2015,0,0,1,2,1,False,3,0,0,IFTTT,7,N5
RajeevBanduni,2,1,4,1,3,False,6,4,3,Twitter for iPhone,6,N0
SushilJ1960,1,4,1,2,0,False,3,1,4,Mobile Web (M5),5,N0
AnitaYa05853817,1,3,2,2,2,False,5,2,5,Twitter for Android,7,N9
hemantpawar017,1,2,0,1,0,False,2,3,6,Twitter for Android,6,N5
sideude,2,1,1,0,4,False,8,3,5,Twitter Web Client,4,N6
suresh_batha,1,2,3,1,1,False,6,2,0,Twitter for iPhone,6,N0
bilkulsedhibaat,1,0,1,3,0,False,0,0,0,dlvr.it,4,N0
yaabot,2,1,3,2,1,False,4,1,3,Hootsuite,5,N1
InsanJiya,4,3,1,2,3,False,7,4,4,Twitter for Android,7,N0
TAKATAKindia,0,1,2,1,2,False,5,2,0,Twitter Web Client,4,N5
Shikhadudeja1,2,2,0,3,2,False,9,4,3,Twitter for Android,6,N5
JSBpune,0,0,1,1,0,False,1,0,3,Facebook,5,N5
basucall,2,4,1,2,1,False,6,4,4,Twitter for iPhone,3,N0
BehanJi4CM,2,2,0,1,1,False,7,1,6,Mobile Web (M5),5,N6
avooj,1,2,2,2,2,False,0,2,5,Twitter for iPad,4,N9
ShastriVimal,1,3,1,1,3,False,2,3,0,Mobile Web (M2),5,N0
benistonj,2,1,2,1,4,False,3,3,4,Twitter for Android,6,N0
jaydip_d,1,1,1,0,1,False,8,3,5,Twitter for Android,7,N0
EBDataDk,1,0,1,4,2,False,0,0,0,EBData,4,N0
charli_to,0,2,2,2,0,False,5,2,0,TweetDeck,5,N5
TheManojGarg,1,1,3,2,0,False,4,4,3,Twitter for Android,6,N0
drmaran,2,0,2,1,1,False,3,1,6,Hootsuite,4,N9
AmarInsan77777,2,3,1,3,1,False,8,4,0,Twitter Web Client,7,N0
mobap_gr,0,0,1,1,0,False,4,0,3,IFTTT,5,N5
ahsiA_Aisha,2,2,0,2,4,False,6,4,4,Twitter for Android,6,N5
santoshbhogle,2,2,0,1,3,False,1,2,6,Twitter for iPhone,5,N1
negishalaka,1,3,1,2,2,False,9,1,5,TweetDeck,4,N0
11patelmukesh,1,3,1,3,1,False,0,0,0,Twitter Web Client,3,N0
abhisheksinghjb,2,2,0,1,4,False,3,4,4,Mobile Web (M5),6,N0
kalpit90559171,1,1,2,0,2,False,5,1,5,Twitter for Android,5,N6
1GABRU,1,1,1,0,3,False,2,0,3,Twitter for iPhone,6,N0
ramiitgrad,0,1,2,1,1,False,2,3,4,Twitter for Android,4,N5
jaspreet034,0,1,1,2,0,False,7,4,3,Twitter for Android,8,N5
das_debajyoti,1,0,2,1,3,False,4,0,0,Facebook,4,N0
38Jalpa,2,3,2,2,1,False,9,2,5,TweetDeck,4,N9
PeoplesGovIN,0,0,1,1,0,False,8,4,3,Link account with KUKU.io,6,N5
aposhatwar,1,2,3,1,2,False,4,1,0,Twitter for Android,7,N0
im_Priyanshu,2,1,1,2,4,False,3,3,5,Mobile Web (M2),5,N0
sahir82,2,2,2,1,3,False,6,1,6,Twitter for iPhone,4,N9
vka_raj,1,0,1,3,1,False,0,0,4,Twitter Web Client,4,N0
dharmpaljodha77,2,3,0,2,1,False,8,4,0,Twitter for Android,7,N5
Hindustan360,1,2,1,0,2,False,7,0,6,Twitter Web Client,5,N0
BeingWorldian,2,1,1,0,2,False,5,0,4,Mobile Web (M2),6,N6
jotsekhon11,2,4,0,1,1,False,1,2,3,Twitter for Android,6,N6
Happy_Platz,0,1,1,2,0,False,3,4,0,Mobile Web (M5),5,N5
vickygovar,1,2,0,2,3,False,3,3,4,Twitter for iPhone,4,N6
OVBICanada,1,3,2,1,1,False,8,1,5,Facebook,6,N0
MeradeshEek,0,0,1,1,0,False,9,2,0,TweetDeck,5,N5
sandymaan51,1,2,2,3,0,False,9,4,3,Twitter for Android,6,N5
advsansehrawat,2,1,1,1,4,False,7,3,5,Facebook,4,N0
HemantSirohi1,2,1,2,2,2,False,1,1,4,Twitter for Android,3,N9
ankushkchauhan,0,0,1,1,1,False,0,0,3,dlvr.it,4,N0
sgirimadasu,1,3,2,2,2,False,6,3,0,Twitter for iPhone,6,N9
krishnathakur,1,0,1,2,3,False,7,4,6,Twitter Web Client,5,N0
no2uid,2,1,1,0,1,False,5,0,5,Twitter Web Client,4,N6
zameera78300782,2,2,0,1,4,False,4,1,3,Twitter for Android,5,N0
insanrajni2,2,3,1,3,2,False,8,4,4,Twitter for Android,7,N0
arvind_now,2,1,3,1,1,False,3,2,5,Mobile Web (M5),5,N0
JessicaLouviere,1,2,0,1,3,False,0,1,0,Twitter Web Client,6,N0
HumChutiye_Hai,0,0,1,1,0,False,9,3,0,TweetDeck,6,N5
ReetaInsan,1,2,1,3,0,False,9,4,4,Twitter for Android,7,N0
agnisvann,1,1,2,2,2,False,3,0,3,Google,5,N1
akritibhatia01,2,1,1,0,3,False,5,1,5,Twitter for iPhone,4,N0
ATamariya,0,1,2,2,1,False,1,4,3,Twitter for Android,4,N5
NimishLakhani,1,3,2,2,1,False,6,3,3,Twitter for iPhone,6,N0
imgirishkhera,0,0,1,1,0,False,7,0,0,IFTTT,5,N5
omqualityguru,2,3,1,2,3,False,0,3,4,Twitter for iPad,6,N0
ShyamIndoliya,1,2,0,1,2,False,3,2,5,Twitter Web Client,4,N0
Neha77771,2,3,1,3,0,False,8,4,0,Twitter for Android,7,N0
PratikJoshi1987,2,1,0,1,1,False,1,4,5,Instagram,5,N6
Official_IILD,1,0,3,1,1,False,4,0,4,Twitter Web Client,6,N0
aditya_astro,2,0,1,1,4,False,0,1,0,Mobile Web (M2),4,N0
gauravdporwal,1,2,2,1,2,False,9,2,4,Facebook,5,N0
AnujTodi,1,2,1,0,2,False,4,1,6,Twitter for iPhone,5,N0
BJP4TIRUVALLUR,2,1,1,0,0,False,7,1,6,Twitter for Android,6,N5
namkeen_mirchi,0,1,1,2,1,False,0,0,3,Twitter for Android,3,N0
Chethboy,1,3,2,2,2,False,6,4,5,Twitter for iPhone,6,N0
bhatti_gurman,1,0,2,2,1,False,2,3,0,Twitter for iPhone,6,N0
_abhisingh_,4,1,1,2,3,False,1,4,5,Twitter for Android,5,N0
deekshasingh89,2,2,1,1,3,False,3,1,4,Twitter Web Client,7,N0
lazybsingh,1,3,1,3,0,False,0,0,3,Twitter for Android,4,N0
verma_parvati,2,2,0,1,0,False,6,4,0,Twitter for Android,7,N5
ShuvaRaha,2,1,3,1,1,False,5,1,0,Twitter Web Client,6,N0
jholkejri1,0,0,1,1,0,False,9,0,4,TweetDeck,5,N5
kaushalsingla2k,1,3,0,1,2,False,7,3,5,Twitter for iPhone,5,N0
raj_up,2,2,1,1,4,False,4,3,4,Twitter Web Client,4,N0
voyagergalactic,2,1,1,0,2,False,5,2,6,Twitter for Android,5,N0
guptaak1960,1,1,2,2,1,False,0,0,3,Twitter for Windows Phone,5,N1
RakeshDas384,0,3,1,0,2,False,5,4,3,Twitter for Android,6,N5
PramodSaxena10,2,0,2,1,1,False,3,2,6,Twitter for iPhone,6,N0
SonuBai64234791,1,1,0,2,3,False,8,4,3,Twitter for Android,6,N6
samskarebyaha,1,2,1,2,3,False,6,3,4,Twitter Web Client,4,N0
kaminiinsan26,2,2,1,3,0,False,9,4,0,Twitter for iPhone,7,N0
UjjainAbhay,1,3,0,1,1,False,0,1,5,Twitter for iPhone,4,N0
Yo_Shobha,0,1,1,2,1,False,1,0,0,None,5,N0
ModiNamoallday,0,2,1,1,0,False,9,1,0,TweetDeck,6,N5
howzzattt,1,0,0,1,2,False,6,1,5,Twitter Web Client,5,N6
dhruvsharmaits1,2,3,1,1,3,False,4,3,0,Twitter for Android,3,N0
itsneelkamal,2,1,1,1,4,False,3,0,4,Facebook,5,N0
abhiirich,1,1,2,2,1,False,0,0,3,Facebook,5,N1
saurabh0406,1,1,0,3,2,False,4,4,4,Twitter for Android,4,N6
hardikmakadia,2,1,1,0,1,False,5,2,5,Twitter for iPhone,6,N6
Raisahab11,1,3,2,1,3,False,4,4,3,Twitter for Android,6,N0
SandeepUniyal4,2,4,1,2,0,False,8,3,4,Twitter for Android,6,N0
rani_prani6994,2,2,1,3,1,False,7,4,3,Twitter for Android,7,N0
chinnusenthil1,1,0,2,1,0,False,5,1,6,Twitter Web Client,5,N0
k_vilayati,0,2,1,2,2,False,0,2,0,Twitter for iPhone,4,N5
chandni_chawk,0,0,1,1,0,False,9,3,0,TweetDeck,6,N5
kaushalkumarya,1,3,0,1,2,False,7,4,0,Mobile Web (M5),5,N0
apkrishn,2,1,1,1,3,False,4,1,6,Twitter Web Client,3,N0
topofficials,1,0,1,0,1,False,3,0,5,Twitter Web Client,5,N6
voiceofsanjeev,1,1,2,2,1,False,6,2,4,Twitter for iPhone,5,N1
jai98777,1,3,0,2,2,False,0,4,3,Twitter for Android,4,N9
amitbhatia99902,2,1,1,1,3,False,2,0,4,Facebook,4,N0
princerai62,2,2,0,1,4,False,3,4,5,Twitter for Android,6,N0
Pa1Ghatge,2,1,2,2,2,False,6,3,5,Twitter for Android,6,N9
sachdevasonam27,2,2,1,3,1,False,9,4,3,Twitter for Android,8,N0
SocialTamasha,1,1,2,1,3,False,8,1,3,TweetDeck,5,N0
sarojinsa19,0,0,1,2,1,False,8,2,0,Twitter for Android,7,N5
SRKgaurav1,1,3,1,3,0,False,5,4,0,Twitter for iPhone,6,N0
bciitjee,0,0,1,1,0,False,0,0,0,Facebook,5,N5
chandu1085,1,2,1,1,2,False,7,2,4,Twitter for Windows,4,N0
GeekBoyOfficial,1,1,1,0,1,False,5,0,6,Twitter Web Client,6,N6
DjSreeraj,1,1,2,1,3,False,4,1,5,Twitter Web Client,5,N0
sudheerb2000,1,3,0,2,1,False,7,3,4,Twitter for Android,4,N6
ismitevijay,2,0,1,2,3,False,0,4,0,Twitter for iPhone,3,N0
rohitkath,2,1,0,1,2,False,7,3,5,Twitter for iPhone,5,N0
manugurumanohar,2,3,1,1,4,False,2,2,4,Twitter for Android,6,N0
MadanBatra2,2,3,1,3,1,False,9,4,5,Twitter for Android,7,N0
Swachh_Mumbai,1,2,2,1,0,False,6,1,3,Twitter for Android,4,N0
GirishRPawar,0,2,1,2,1,False,8,2,3,Twitter Web Client,5,N0
Suman_Basak_,1,1,0,1,2,False,1,4,3,Facebook,6,N0
Matters_India,1,0,1,2,3,False,0,0,0,WordPress.com,5,N0
PiyushInsan8,0,2,1,2,0,False,9,4,0,Twitter for Android,7,N5
thakkar2020,2,1,1,0,2,False,3,0,0,Twitter for iPhone,4,N0
indiarises,1,0,2,1,1,False,4,0,0,Paper.li,6,N0
rdnaaidu,1,0,0,1,1,False,6,1,4,Facebook,5,N6
WhatPardeepSays,2,2,1,1,3,False,5,3,5,Twitter for Windows,6,N0
sachintidke2,1,1,0,1,3,False,1,4,4,Twitter for iPhone,4,N0
MsNaaz5,2,3,1,2,2,False,0,1,4,Facebook,5,N0
ManasaJainPTR,2,1,1,0,1,False,3,3,5,Twitter for Android,5,N6
Shaliniddun,1,3,1,3,0,False,9,4,0,Twitter for Android,7,N0
PrajaktaGaikw15,1,2,1,0,1,False,5,2,3,Twitter Web Client,6,N0
sshenolikar,2,1,0,1,3,False,2,4,6,Twitter for Android,6,N0
Dayanayakm,1,3,1,2,2,False,4,3,3,Twitter Web Client,4,N0
dahuja_rohit,0,2,1,1,0,False,7,4,0,Twitter for Android,8,N5
snehithjalagam,2,1,1,2,2,False,0,0,3,Facebook,4,N0
abhi2rai,1,0,2,1,2,False,4,4,0,Fenix for Android,5,N0
shamshadshaique,1,2,0,1,1,False,8,2,0,Twitter for Android,3,N0
nareshkumargou7,0,1,1,1,0,False,7,1,5,Mobile Web (M2),6,N5
GhildiyalSaumya,1,2,2,1,1,False,3,3,4,Twitter for iPhone,4,N0
arijitu,2,0,1,3,1,False,0,0,3,Facebook,5,N0
sujitmohan88,2,2,1,0,1,False,5,1,5,Twitter for iPhone,5,N6
FansShashi,1,3,1,2,0,False,8,1,0,TweetDeck,6,N0
buyitdaily,1,1,1,0,3,False,1,0,0,Twitter for Android,7,N0
sivakumar77077,2,1,0,1,1,False,6,3,6,Twitter for Android,5,N6
Jasveer71718596,0,3,1,2,2,False,9,4,3,Twitter for Android,6,N0
Mongol_Kublai,1,0,1,2,2,False,3,3,4,Twitter Web Client,4,N0
meradesh_mahaan,2,2,1,1,4,False,9,0,4,Twitter Web Client,6,N0
guptavanna,2,1,2,1,2,False,3,4,3,Twitter for iPhone,5,N0
santanusen05,1,2,0,1,3,False,2,4,5,Twitter for Android,4,N0
naveen_fancis,0,1,1,1,2,False,2,2,0,Twitter for iPad,5,N0
ratnesh_4,1,2,2,1,1,False,4,3,3,Twitter for iPhone,6,N0
DrHarish_Joshi,2,0,1,1,0,False,0,1,6,Facebook,6,N0
P_morni00,1,2,0,2,1,False,5,4,0,Twitter for Android,7,N5
indian_blooded,1,3,1,2,0,False,8,1,0,TweetDeck,6,N0
digitallguru,1,0,1,0,1,False,4,2,4,Twitter for iPhone,5,N6
vivekaggarwal78,2,0,1,1,3,False,1,0,0,Twitter for Android,3,N0
Niki3484,1,1,0,2,2,False,7,4,0,Twitter for Android,7,N5
Mohanac23448078,0,1,1,2,0,False,3,2,4,Twitter for Android,4,N5
KarulkarGirish,2,3,1,1,2,False,8,1,5,Twitter Web Client,6,N0
dubeyyjd,2,0,1,1,4,False,5,3,3,Twitter for iPhone,5,N0
shubhi1622,1,1,0,1,0,False,9,4,5,Twitter for iPhone,4,N5
Senthil92511721,0,2,1,1,1,False,1,0,4,Mobile Web (M5),5,N0
Prashant_Swami,1,2,2,1,1,False,2,3,4,Twitter for Android,4,N0
Abhi_ASE,1,0,1,0,2,False,2,0,3,Facebook,5,N6
mridulmayank9,1,2,2,2,1,False,0,4,0,Twitter for Android,7,N0
amitc17,1,3,1,2,0,False,7,0,5,Twitter Web Client,6,N0
FELURIWALofPAAP,2,2,1,1,3,False,6,1,6,Twitter for iPhone,5,N0
anandchati,2,1,1,0,3,False,0,4,0,Twitter for iPhone,6,N0
nglatne,2,1,2,1,2,False,3,4,0,Twitter for Android,3,N0
charan_86,1,3,1,2,1,False,4,3,0,Twitter for iPad,6,N0
TheRohitJadhav,1,0,0,1,2,False,3,2,4,Twitter for Android,6,N0
sif81,2,0,1,0,3,False,4,3,3,Twitter for Android,5,N6
GoodPplSuffer,0,1,1,1,0,False,0,2,4,Twitter for iPhone,4,N5
Mohi8kr,1,3,1,2,1,False,9,1,5,TweetDeck,5,N0
manjeet_sc,1,2,0,1,1,False,2,1,5,Twitter for Android,4,N0
vikneshmadurai,1,0,0,1,2,False,4,0,5,Twitter Web Client,5,N6
geetaarora53160,1,2,1,3,0,False,9,4,0,Twitter for Android,7,N0
Avneep_Nair,0,3,1,1,1,False,5,4,0,Twitter for Windows Phone,4,N0
RamanSinghFans,2,2,1,1,0,False,6,1,6,Twitter Web Client,5,N0
aijazahmedit,1,1,1,2,0,False,0,0,3,Google,5,N0
rchachra,2,1,1,1,3,False,1,4,4,Twitter for iPhone,4,N0
Hkveergurjar,1,2,1,2,2,False,8,3,0,Twitter for Windows Phone,6,N0
Gan_Ven,1,1,2,1,2,False,3,3,3,Twitter for Android,6,N0
tannaparag,2,1,1,0,1,False,6,3,4,Twitter for Android,6,N6
sanjay_924,2,0,1,1,2,False,7,2,3,Twitter Web Client,6,N0
AnkurBisen1,1,1,2,1,1,False,1,2,3,Twitter for iPhone,5,N0
radhi45451,1,2,0,1,1,False,4,1,4,Twitter for Android,4,N0
BANGLARMAATI,1,0,1,2,0,False,5,0,5,Twitter Web Client,5,N0
SharmaDss,1,3,1,3,1,False,9,4,0,Twitter for Android,7,N0
MANIKTAHLABHI,2,0,1,1,3,False,2,4,0,Twitter for iPad,5,N0
iAmHrit,1,3,0,1,2,False,6,1,5,Twitter for Android,6,N0
saharsa_india,2,2,1,1,0,False,4,0,4,Mobile Web (M5),5,N0
gyanendra_swamy,0,1,1,1,1,False,9,4,0,Twitter for iPad,4,N0
thecuriousindie,1,2,1,2,2,False,4,3,5,Twitter for iPhone,4,N0
skwaseem18,0,2,1,2,0,False,1,3,0,Twitter for Android,6,N5
kksarraf,1,1,1,0,4,False,6,3,3,Twitter for Android,6,N0
BJP4Ktka,2,1,1,1,2,False,3,0,6,IFTTT,5,N0
RounaqNeroy,1,1,2,1,1,False,3,1,3,Twitter for iPhone,5,N0
mailtodanish,2,2,1,1,3,False,5,2,4,Facebook,5,N0
rajcerin,1,1,1,2,0,False,0,2,3,Twitter Web Client,4,N0
preetybharti1,1,3,2,1,0,False,8,4,4,Twitter for Android,6,N0
ShankarGopalak,2,0,1,1,1,False,7,2,0,Mobile Web (M5),4,N0
aroycrony,1,2,0,1,1,False,2,4,0,Twitter for Android,7,N0
ashi4581,1,0,1,1,2,False,9,0,4,Twitter Web Client,3,N0
DVijaymane,0,1,1,0,1,False,7,4,0,Twitter for Android,5,N6
Siddhu381,1,4,1,1,2,False,0,1,5,Twitter Web Client,4,N0
rahulro13821912,1,4,1,2,3,False,4,3,0,Twitter for Android,6,N0
navjeet11021999,1,0,1,3,0,False,6,3,4,Twitter for Android,6,N0
indraneel_guha,2,2,1,1,3,False,0,0,5,Twitter for iPhone,5,N0
eWalletIndia,1,1,1,0,1,False,6,1,6,Twitter for iPhone,5,N0
ankitadamya,2,1,0,1,2,False,2,3,4,Twitter for Android,5,N0
iamshaina,1,1,1,2,0,False,3,0,5,Twitter Web Client,4,N0
Lokesh__Bhavsar,1,3,1,1,4,False,3,4,3,Mobile Web (M5),6,N0
deviprasadv,2,2,1,1,2,False,5,4,4,Twitter for iPad,4,N0
AroraShilpa6,1,1,0,1,1,False,9,2,0,Twitter for Android,7,N0
pramodvrao,1,0,2,1,2,False,5,4,0,Twitter for iPhone,6,N0
niranjanspeak,0,0,1,1,1,False,7,2,0,Twitter Web Client,5,N0
sinwithmusic,2,2,1,2,2,False,0,0,3,Twitter for Android,6,N0
udayj3000,1,4,1,2,0,False,8,4,0,Twitter for Android,4,N0
Rohitjamwal1,1,1,3,1,1,False,4,3,5,Twitter for Android,6,N0
avinashsvmandir,1,0,1,1,3,False,8,1,4,Twitter for Windows Phone,5,N0
ashok6593,1,1,1,0,1,False,2,4,6,Twitter for iPhone,5,N0
MukulJo56655107,2,3,1,1,2,False,1,3,6,Twitter for Android,6,N0
sharmamaanoj,0,0,1,1,0,False,3,3,5,Twitter Web Client,5,N5
Sun_Krishna,1,1,1,3,1,False,0,0,0,Facebook,5,N0
masonma71,2,1,1,1,3,False,4,3,3,Twitter Web Client,4,N0
shankykumar21,1,2,0,1,0,False,9,4,0,Twitter for Android,7,N5
MadhupGarg,1,1,2,1,2,False,3,2,4,Twitter for Android,4,N0
jvij1967,1,0,1,0,1,False,5,1,0,Twitter for iPhone,6,N6
IMSHREESHAIL,0,2,1,1,2,False,3,4,3,Twitter for Android,3,N0
naumimalaviya,2,0,1,2,0,False,2,4,4,Twitter for Android,6,N0
Yuva_Josh,1,1,0,1,2,False,9,0,0,Twitter Web Client,6,N0
dpatell19471,1,2,1,2,3,False,5,4,0,Mobile Web (M5),5,N0
amolinnovates,1,1,1,0,1,False,3,1,5,Twitter for iPhone,5,N0
lalittiwari744,2,3,1,1,3,False,8,2,5,Twitter for Android,5,N0
Csoumya21,2,1,1,1,4,False,1,3,0,Twitter Web Client,4,N0
nsujoy,2,0,1,1,1,False,0,0,3,Facebook,5,N0
ShakeelAnwar4,1,1,0,1,1,False,6,3,3,Twitter for iPhone,5,N0
papabetiparvati,1,2,1,2,0,False,9,4,6,Twitter for Android,6,N0
fahim_sutriwala,2,1,1,1,2,False,4,2,4,Twitter Web Client,4,N0
Anupal12345,1,2,0,1,1,False,7,4,0,Twitter for Android,7,N0
kulkarnisatish,1,0,1,0,2,False,7,3,4,Twitter for Android,6,N0
HossainRafay,0,3,1,1,0,False,6,4,0,Twitter for iPhone,6,N5
AtimanarjNews,1,0,1,1,0,False,0,0,3,Hootsuite,4,N0
aniljug,1,2,1,2,2,False,2,4,0,Twitter for Android,3,N0
Gopalak82004469,1,2,1,2,2,False,9,1,5,Twitter for Android,6,N0
WeareBezawada,2,1,1,1,3,False,4,1,4,Twitter for iPhone,5,N0
vgoel28,0,3,1,1,1,False,5,3,0,Twitter Web Client,5,N0
pnsureshkumar,2,1,1,1,3,False,1,4,5,Twitter Web Client,4,N0
secl_cil,2,0,1,1,1,False,8,2,3,Twitter Web Client,5,N0
pratibha_kum,1,1,0,1,0,False,3,3,4,Twitter for Android,5,N5
sumedhasobti,1,1,1,0,1,False,6,0,4,Twitter for iPhone,6,N0
khagesh85,1,1,0,1,1,False,6,4,6,Twitter for Android,4,N0
PittieAditya,2,2,1,0,1,False,8,3,0,Twitter for Android,6,N0
PM4India,3,0,1,1,0,False,0,4,0,Twitter for Android,7,N0
lastride30,1,1,1,2,2,False,1,2,0,Twitter for Windows,5,N0
khanalmas46,1,2,0,1,2,False,5,4,0,Twitter for iPhone,6,N0
agNishchay,1,3,1,2,2,False,3,4,3,Twitter for Android,6,N0
kanchu_sweet,2,2,1,1,3,False,4,1,6,Twitter for Android,6,N0
atulgbnup,2,0,1,1,0,False,7,1,0,RoundTeam,5,N0
viswan9,0,1,1,1,1,False,0,0,4,Twitter for iPad,5,N0
singh_saurabh10,2,0,1,1,0,False,2,1,3,Twitter Web Client,5,N0
teamrrg,1,3,1,1,4,False,2,3,5,Twitter for Android,5,N0
Dukhbirpagal,1,1,1,2,1,False,5,2,0,Twitter for iPhone,4,N0
gyan_eshpatel,1,0,0,1,1,False,4,4,3,Twitter Web Client,5,N6
anchitkhar,2,1,1,2,2,False,3,3,5,Twitter for Android,6,N0
jyotipinky007,1,2,1,3,0,False,9,4,4,Twitter for Android,6,N0
sureshksharma07,1,1,1,0,2,False,6,4,0,Twitter for iPhone,4,N0
Ats72k,1,2,0,1,1,False,8,4,0,Twitter for iPhone,5,N0
RabinDa45829394,1,4,1,1,3,False,0,0,3,Twitter for Android,4,N0
IKchandra,1,2,2,1,2,False,1,4,0,Twitter for Android,6,N0
kdleo1,2,1,1,1,4,False,7,2,0,Twitter for Android,7,N0
Young_Aawaaz,2,1,1,1,3,False,9,0,4,Twitter Web Client,5,N0
aapsiyashran15,0,0,1,1,0,False,2,3,3,Twitter for Android,5,N5
drsrt7,2,2,1,1,1,False,6,1,4,Twitter Web Client,5,N0
raviparkash108,1,3,1,2,0,False,2,2,0,Twitter for Android,6,N0
satish_angadi12,1,3,1,1,2,False,4,3,6,Twitter for iPhone,5,N0
Mohandeepak66,2,1,1,1,1,False,3,1,5,Twitter Web Client,5,N0
