screen_name,u_fol,u_fav,u_lis,u_sta,u_fri,ver,hash_freq,avg_ret,avg_fav,source,sentiment,partition
reelversion,4,1,1,0,4,False,1,0,4,Twitter Web Client,4,N0
rahulnischal,1,4,4,2,3,False,6,3,0,Twitter for iPhone,5,N1
MumbaiInsider,3,0,4,4,1,False,4,0,5,dlvr.it,5,N0
manuknl,4,0,1,0,0,False,9,2,6,Twitter for Android,6,N3
twisted4fun,2,4,4,4,1,False,9,4,0,Twitter Web Client,4,N1
Mrs_Modi,4,3,2,3,4,False,5,2,5,Twitter for iPhone,6,N0
Heenamtaya,4,1,3,3,3,False,6,1,0,Hootsuite,7,N1
KotakBankLtd,4,2,4,4,4,True,0,0,3,OneDirect Suite,6,N0
BJP4Andhra,4,2,2,2,2,True,8,2,6,Twitter for Android,5,N0
Bhatt_Vishal,3,3,4,3,3,False,3,3,5,Twitter Web Client,5,N1
LabourMinistry,4,0,3,1,1,True,3,1,6,Twitter Web Client,5,N0
IChiku303,3,4,3,4,4,False,0,1,4,Twitter for Android,4,N0
TOIStartups,4,1,4,1,2,True,6,0,6,Twitter for iPhone,4,N0
barkat_aarisar,1,4,4,2,2,False,1,0,3,Twitter for Android,5,N0
andrebuklaw,3,0,4,4,0,False,7,0,0,IFTTT,4,N0
Mamtainsan02,4,4,2,4,0,False,9,4,0,Twitter for iPhone,6,N0
karur_regan,4,3,1,2,3,False,2,1,5,Facebook,5,N0
imdeepak1143,4,2,3,3,4,False,4,1,4,Put your button on any page! ,6,N0
CasaMagdalenaCo,3,1,4,4,4,False,1,4,0,Mobile Web (M5),4,N0
MaheishGirri,4,2,4,3,3,True,8,2,6,Twitter for Android,5,N0
KuldeepOffice,4,3,3,3,1,False,5,3,4,TweetDeck,5,N0
PMOIndia,4,0,4,3,3,True,3,3,6,Twitter Web Client,6,N0
CitizensPoV,3,4,3,4,4,False,0,2,6,Twitter Web Client,4,N0
NITIAayog,4,1,4,2,2,True,5,1,6,Twitter for iPhone,6,N0
JpiyushSharma,4,1,1,1,0,False,7,0,3,Twitter Web Client,5,N2
NewsBossIndia,2,0,4,4,0,False,0,0,0,NewsBoss.in,5,N0
anu141,3,4,3,4,4,False,6,3,3,Twitter for iPhone,4,N0
drmfzr,4,3,2,2,2,False,1,1,5,Twitter for Android,5,N1
GarimaRathi_,4,1,2,2,4,False,4,0,4,Twitter for Android,7,N0
Mohaniya88,3,2,4,4,3,False,8,1,0,Mobile Web (M5),4,N0
sffed,4,2,4,2,4,True,3,0,6,Buffer,6,N0
INCSupporter,4,2,3,3,1,False,2,3,4,Twitter for Android,4,N1
narendramodi,4,0,4,3,4,True,8,4,6,Twitter Web Client,6,N0
pokurusrinivas,2,3,4,4,2,False,9,2,0,Twitter Web Client,4,N1
sureshpprabhu,4,1,4,3,1,True,5,1,6,Twitter for iPhone,6,N0
vinodsingh84354,3,4,1,3,3,False,3,1,6,Twitter for Android,5,N1
ryf_feed,3,0,4,4,0,False,0,0,0,IFTTT,5,N0
m_y_views,3,4,3,4,4,False,0,3,4,Twitter for iPhone,5,N0
Zoheb_Sh,4,1,2,2,2,False,6,2,0,TweetDeck,5,N1
_abhisingh_,4,1,1,2,3,False,1,4,5,Twitter for Android,5,N0
smilingbird7,4,2,3,1,4,False,5,0,4,Twitter Web Client,7,N0
IndiaToday,4,3,4,4,2,True,7,0,6,Hootsuite,4,N0
humannotabully,3,4,3,4,3,False,4,1,5,Twitter for Android,4,N0
NCRCorporation,4,3,4,3,4,True,4,0,6,Spredfast app,6,N0
Americana777,2,4,4,4,3,False,2,3,0,Twitter Web Client,4,N1
drramansingh,4,1,4,2,1,True,3,1,6,Twitter for Android,6,N0
smritiirani,4,0,4,3,2,True,9,3,6,Twitter for iPhone,5,N0
AffifSiddique,3,2,4,4,0,False,3,0,0,iShopping marketing app #1,6,N0
arvindbanta,3,3,3,3,4,False,0,1,4,Twitter Web Client,5,N1
dwivedimk_ias,4,2,2,2,1,False,6,2,5,Twitter for iPhone,5,N1
TheGungunSharma,4,1,1,0,0,False,8,4,6,Twitter for Android,5,N3
sobuluv,4,0,2,1,4,False,6,1,0,Twitter for Android,7,N1
rssorg_,4,0,1,1,3,False,0,0,6,TweetRandom Series,4,N0
HonestWordsOnly,3,4,4,4,3,False,5,2,4,Twitter for Android,4,N0
HPCL,4,3,4,3,4,True,4,1,6,TweetDeck,6,N0
LibertyForUSA,4,4,3,4,4,False,2,4,3,Twitter Web Client,4,N0
vccircle,4,2,4,4,2,True,3,0,5,Hootsuite,5,N0
PreetiSMenon,4,4,4,3,2,True,7,3,6,Twitter for Android,4,N0
bharat2004,3,1,4,4,3,False,1,4,0,Twitter for iPhone,6,N0
renuandrenu,2,1,4,2,3,False,2,0,4,Twitter Web Client,5,N2
SandeepMall,3,3,4,3,2,False,6,3,5,Twitter for iPhone,5,N1
mpvadodara,4,3,3,2,0,True,0,1,6,Twitter for Android,5,N0
ladki_natkhat,4,2,3,3,4,False,5,0,3,Twitter Web Client,7,N0
NH_India,4,0,3,1,1,False,4,1,6,TweetDeck,5,N0
neetuarora94,4,4,2,4,0,False,9,3,0,Twitter for iPhone,6,N0
scrutinari,3,3,4,4,4,False,9,2,0,Twitter for Android,3,N0
rahulchhawwa,4,1,1,0,4,False,3,1,6,Twitter Web Client,6,N0
ETNOWlive,4,0,4,4,2,True,4,0,5,Twitter Web Client,4,N0
laluprasadrjd,4,2,4,1,0,True,5,3,6,Twitter for Android,4,N0
neonlife1993,3,4,4,3,3,False,8,4,3,Twitter for iPhone,5,N0
cardlessnews,2,1,4,4,2,False,0,0,0,IFTTT,5,N0
SINGH650,3,4,3,4,4,False,6,2,4,Twitter for Android,6,N0
PonnaarrBJP,4,3,4,2,3,True,2,1,6,Twitter for iPad,5,N0
clevelandSSI,3,2,4,3,3,False,0,0,3,Nuzzel,5,N2
pshunglu,4,2,3,2,2,False,4,3,4,Twitter Web Client,4,N1
secrail,4,0,2,1,0,False,1,1,6,Twitter for Android,5,N3
ashuyadav954,4,4,3,4,2,False,9,2,5,Twitter for iPhone,6,N0
MobiKwik,4,3,4,3,4,True,3,2,6,Twitter Web Client,6,N0
Hindu_007,4,3,3,4,1,False,2,4,5,Twitter Web Client,4,N0
ChitraSarwara,4,1,1,0,0,False,5,3,6,Twitter for Android,5,N3
mw569256,3,1,4,4,3,False,9,0,0,Put your button on any page! ,4,N0
DKCP35,2,4,4,4,0,False,3,3,0,Twitter for iPhone,4,N1
viveksagrawal,3,4,3,3,4,False,6,2,4,Twitter for Android,5,N1
sampad,4,3,4,4,3,True,1,1,6,TweetDeck,6,N0
kunalneo,3,0,4,3,3,False,0,0,0,dlvr.it,5,N2
MumbaiMirror,4,1,4,2,2,True,5,0,6,Buffer,5,N0
RoflAAPiyan,4,2,2,3,2,False,4,1,4,Twitter for Android,4,N1
sabrangindia,4,0,3,2,2,False,0,1,6,Twitter Web Client,3,N0
TweetNitinS,4,3,4,3,4,True,7,2,6,Twitter for iPhone,4,N0
HMTHindu,4,4,3,4,4,False,6,4,5,Twitter for Android,6,N0
Analyticsindiam,4,1,4,1,1,False,0,0,5,Sprout Social,6,N0
IndianCorpNews,3,2,4,4,4,False,7,0,3,IFTTT,5,N0
Ravan_Guha,3,3,4,4,3,False,8,3,0,Twitter for iPhone,4,N1
BansaNirmal,3,4,3,3,4,False,2,2,4,Twitter for Android,5,N1
Abhishek_Mshra,4,0,3,4,3,True,9,1,6,Twitter for iPhone,4,N0
sagarnangare,2,2,4,2,3,False,6,0,5,Twitter Web Client,5,N1
Arcadier_,2,1,4,1,3,False,5,0,6,Buffer,5,N2
NalakaG,4,4,4,3,2,True,5,4,6,Twitter Web Client,4,N0
RidlrPune,4,3,3,3,2,False,3,1,0,TweetDeck,5,N1
TOIIndiaNews,4,0,4,4,0,True,0,1,6,cmssocialservice,4,N0
MrVVIPAK,4,4,3,4,1,False,7,2,4,Twitter for Android,6,N0
RamMadhavFC,4,1,0,1,4,False,3,1,5,Twitter for Android,5,N3
blogsaays,3,2,4,2,4,False,3,0,4,Twitter for Android,6,N0
johnnyreb1864,4,4,4,4,4,False,1,3,0,Twitter for iPad,3,N0
Kamallochan1982,4,2,2,3,4,False,8,3,4,Twitter for iPhone,5,N0
PrajithPS,3,4,3,4,4,False,2,4,0,Twitter for Android,4,N1
ShutapaPaul,4,2,3,2,3,False,4,0,6,Twitter for iPhone,7,N0
bhavijay_jethva,3,3,4,4,3,False,1,0,5,Facebook,5,N0
DailyO_,4,1,4,3,0,True,6,1,6,Twitter Web Client,4,N0
PIB_India,4,3,4,4,2,True,9,3,6,Twitter Web Client,5,N0
milligazette,4,3,4,4,2,True,0,1,6,Facebook,4,N0
bharat546,4,0,3,3,2,False,7,2,0,Twitter Web Client,5,N1
sukanyaiyer2,3,4,4,3,3,False,5,1,5,Twitter for Android,6,N0
GMSECR,4,0,2,1,1,False,0,0,6,Twitter for Android,5,N3
imtanujparashar,3,1,4,4,4,False,3,4,0,Mobile Web (M5),5,N0
MalathyIyerTOI,4,2,3,1,4,False,3,3,4,Twitter for Android,4,N0
EssarJaved,2,4,3,4,4,False,0,3,0,Twitter for Android,4,N1
ankupande,4,1,2,2,3,False,6,4,6,Twitter for iPhone,5,N0
mantralayatimes,3,2,4,4,4,False,7,0,3,IFTTT,5,N0
sm63,4,1,4,3,4,True,4,0,6,Twitter for iPhone,6,N0
NewsWorldIN,4,2,4,4,2,True,6,0,5,Twitter Web Client,4,N0
vm54733,1,3,4,2,3,False,4,1,4,Twitter for Android,5,N1
Deepak7382,4,3,3,3,2,False,8,1,0,Twitter for iPhone,4,N1
BJP4India,4,0,4,4,0,True,6,2,6,Twitter Web Client,5,N0
nethraa_,3,4,3,4,1,False,9,1,5,Twitter for Android,5,N0
manavnautiya,3,4,4,3,3,False,5,2,0,Twitter for iPhone,4,N1
jitubhaiyajgd,4,3,3,2,2,False,3,4,6,Twitter for Android,6,N1
palashbiswaskl,3,0,3,4,4,False,0,0,0,Facebook,5,N2
RuPay_npci,4,1,2,1,1,False,6,1,6,Twitter Web Client,5,N0
DyingConsciousn,3,4,4,4,3,False,1,3,3,Twitter for Android,4,N0
bgmahesh,4,1,4,3,4,True,2,4,6,Twitter for iPhone,5,N0
thenewsminute,4,2,4,4,3,True,3,0,6,TweetDeck,4,N0
SStavrinoudakis,4,3,4,3,4,False,6,0,5,Post with Klout,3,N0
NewProphecyBook,4,2,3,2,4,False,0,0,4,Twitter Web Client,4,N0
AmitShah,4,1,4,2,2,True,4,3,6,Twitter for Android,5,N0
prove_social,3,4,4,4,2,False,7,1,0,Prove Social,5,N0
Shanayak26,4,4,2,3,2,False,2,2,4,Twitter for iPhone,5,N0
Reenasaini16,4,3,3,4,2,False,9,2,0,Twitter for Android,6,N1
residualbitcoin,3,0,4,4,0,False,5,0,4,IFTTT,5,N0
BNVijaykumar,4,2,3,1,3,False,6,1,6,Twitter for iPhone,6,N0
sbalyan,3,4,4,3,4,False,8,3,3,Twitter for Android,4,N0
AashishKhetan,4,1,4,3,3,True,6,4,6,Twitter Web Client,5,N0
DavidPapp,4,1,4,4,4,True,0,1,6,Buffer,4,N0
mathrubhumi,4,0,4,4,0,False,3,0,5,dlvr.it,4,N0
SaffronWatch,4,3,3,3,4,False,0,0,4,Twitter for Android,3,N0
Tracxn,4,3,4,2,4,True,5,0,5,Twitter Web Client,5,N0
YashJourno_,3,4,4,4,1,False,7,3,0,Twitter for iPhone,5,N0
kajal_jaihind,4,2,2,2,1,False,9,1,6,Twitter for iPhone,5,N0
djgoodlook,2,1,4,4,2,False,6,2,0,Twitter for Android,4,N1
ramrayster,3,3,3,4,2,False,5,1,5,Twitter for Android,5,N0
rupa_jha,4,2,3,1,3,False,3,2,6,Twitter for iPhone,4,N0
SRKfanforeverr,4,4,3,4,3,False,3,3,3,Twitter for iPhone,6,N0
SalmanNizami_,4,4,4,3,4,True,8,2,6,Twitter Web Client,5,N0
RajivPratapRudy,4,1,4,2,3,True,2,1,6,Twitter Web Client,5,N0
bawdebanna,3,2,4,4,1,False,4,4,4,Twitter for Android,4,N0
MumbaiRR,4,0,3,3,4,False,0,0,4,MumbaiRR,5,N0
WiproDigital,4,3,4,3,4,False,5,0,5,Twitter Web Client,6,N0
giveawaybrazz,3,0,4,4,0,False,8,0,0,IFTTT,5,N0
Pritpal77777,4,4,2,4,4,False,9,4,6,Twitter for iPhone,6,N0
mohitsmartlove,2,1,4,4,0,False,6,1,0,Twitter for Android,4,N1
mayur_jha,4,3,3,2,2,False,5,3,5,Twitter for Android,5,N1
DS_Khimsar,4,2,1,1,2,False,9,0,6,Twitter for iPhone,5,N0
indigokores,3,4,4,4,3,False,7,2,0,Twitter for iPhone,4,N0
abhisar_sharma,4,4,4,3,2,True,0,2,6,Twitter for Android,4,N0
tech2eets,4,2,4,4,3,True,3,1,6,Buffer,5,N0
JeanetteThomas1,4,1,3,2,3,False,7,3,5,Twitter Web Client,5,N0
Bechara_General,4,2,3,3,4,False,1,1,0,Mobile Web (M2),4,N0
sallyhbrooks,3,3,4,3,4,False,5,4,4,Twitter Web Client,5,N0
nippynews,3,0,4,4,1,False,0,0,0,Nippy_Tweet,5,N0
iFaridoon,4,3,4,4,3,True,2,0,6,Twitter for Android,8,N0
soodabhinav08,4,4,4,4,4,False,4,1,3,TweetDeck,6,N0
VVaishnavvii,4,1,2,4,0,False,2,3,5,Twitter for Android,5,N0
satyajeettambe,4,2,3,2,0,False,6,4,6,Twitter for iPhone,5,N0
M_AHKhan,3,4,4,4,4,False,9,2,0,Twitter for iPhone,4,N0
kaushaldubey38,4,3,3,3,2,False,8,2,5,Twitter for Android,4,N1
RailMinIndia,4,2,4,4,2,True,0,0,6,OneDirect Suite,5,N0
richierai,3,4,4,4,3,False,3,1,4,Twitter Web Client,6,N0
SharikINC,4,1,3,3,3,False,7,2,0,Twitter Web Client,4,N1
djrothkopf,4,2,4,3,4,True,1,4,6,Twitter for iPhone,5,N0
Biz2CreditIn,3,2,4,1,1,False,5,1,6,Twitter Web Client,5,N0
TheReel_in,4,0,3,2,0,False,0,0,6,Buffer,5,N0
sandeshkumard,3,3,4,4,4,False,4,4,0,Twitter for Android,6,N0
Ajay_Nagariya,4,3,2,3,3,False,8,1,5,Twitter for Android,4,N1
SomaVisal,2,1,3,4,2,False,6,0,6,Twitter Web Client,5,N2
amritabhinder,4,4,4,4,4,True,5,3,6,Twitter for iPhone,4,N0
RaajVaani,4,4,2,3,4,False,2,2,3,Twitter for Android,5,N0
SecNewsBot,3,0,4,4,0,False,0,0,0,IFTTT,5,N0
singharjun9,4,4,3,4,3,False,1,1,4,Twitter for Android,6,N0
kailashwg,4,3,4,4,3,False,9,2,5,Twitter for iPad,4,N0
rahulkanwal,4,2,4,3,4,True,5,1,6,Twitter for iPhone,5,N0
indianeagle,3,2,4,2,2,False,5,0,5,Twitter Web Client,5,N2
TeestaSetalvad,4,0,4,2,1,False,0,1,6,Twitter Web Client,3,N0
satyabratatrip8,3,4,3,4,4,False,7,3,0,Twitter for Android,4,N1
Pranjalc23,4,3,2,2,1,False,8,4,6,Twitter for Android,5,N1
INCVolunteers,4,1,3,3,4,False,6,2,0,TweetDeck,5,N0
ibtimes_india,4,1,4,4,1,True,4,0,5,Twitter Web Client,5,N0
Justicegroupie2,4,4,3,3,4,False,3,3,5,Twitter for iPhone,4,N0
sevapay,3,0,4,4,3,False,4,0,0,dlvr.it,5,N0
fatima_zoya26,4,2,3,4,2,False,1,2,6,Twitter for iPhone,6,N0
harmony1960,3,3,4,4,3,False,6,1,3,Twitter for Android,4,N0
aajtak,4,4,4,4,3,True,5,1,6,Media Studio,5,N0
ranjeetshah0786,4,2,2,1,4,False,3,0,6,Google,5,N0
TruthOfGujarat,4,0,4,2,0,False,0,1,6,Buffer,4,N0
naveenbebra,3,4,4,4,2,False,7,3,0,Twitter for Android,4,N1
the_kv96,4,3,2,3,4,False,9,4,4,Twitter for Android,5,N0
BnBagul,4,4,3,3,4,False,6,2,0,Twitter for iPad,4,N0
abpnewshindi,4,1,4,4,1,True,7,1,6,Twitter Web Client,5,N0
uspatrol,4,3,3,3,4,False,2,3,4,Twitter for iPhone,5,N0
godavar,3,4,4,4,3,False,4,0,5,Twitter for Android,6,N0
NamoApp,4,2,3,2,2,False,0,4,6,TweetDeck,5,N0
DigitalAyrshire,3,1,4,4,1,False,6,0,0,EADTcampBot,5,N0
NavbharatTimes,4,0,4,4,3,True,8,1,6,Twitter Web Client,4,N0
pa_paul,4,2,3,3,4,False,1,0,3,Twitter for iPhone,5,N0
CatchNews,4,2,4,4,1,True,5,0,6,Twitter Web Client,4,N0
akshaychandorka,3,4,4,4,2,False,7,3,0,Twitter for Android,4,N1
sapnadeora93,4,3,1,3,2,False,6,1,4,Twitter for Android,5,N0
MonicaMishra16,3,4,3,3,4,False,1,2,6,Twitter for Android,4,N1
empiredecline,4,3,4,3,4,False,3,1,0,Twitter for iPhone,3,N0
iamKavithaRao,4,0,3,2,0,False,4,1,6,Twitter for iPhone,5,N0
Syddie,4,4,3,4,3,False,0,3,5,Twitter for Android,6,N0
ModiMission2019,4,2,2,1,4,False,4,4,6,Twitter for Android,5,N0
jbkavungal,3,1,4,4,3,False,6,0,0,IFTTT,5,N0
BJPLive,4,0,4,4,1,True,0,1,6,Twitter Web Client,5,N0
PFCD_India,3,1,4,2,4,False,2,0,6,Twitter Web Client,4,N0
IndianExpress,4,2,4,4,3,True,5,0,6,TweetDeck,5,N0
JohnDayal,4,4,4,3,2,False,7,2,5,Twitter Web Client,4,N0
2401saurav,4,3,3,4,2,False,8,2,3,Twitter for Android,4,N0
avanish_231,3,4,3,4,4,False,9,3,0,Twitter for Android,4,N1
a1purva,4,2,4,3,4,False,2,1,5,Twitter for iPhone,6,N0
astitvam,4,3,3,3,2,False,3,1,6,Facebook,5,N0
igujju,4,2,3,2,3,False,0,3,0,Twitter for iPhone,5,N1
pkgupta_,3,4,4,4,0,False,1,4,0,Twitter for Android,4,N0
imabhishek268,4,1,1,3,4,False,3,0,6,Twitter for BlackBerry,5,N0
SBengali,4,3,4,2,3,True,7,1,6,Twitter for Android,5,N0
Veki551155,4,1,4,4,3,False,0,0,4,IFTTT,6,N0
firstpost,4,1,4,4,4,True,6,0,6,TweetDeck,5,N0
DataStream_Cond,3,4,4,4,3,False,3,2,4,Twitter Web Client,4,N0
The0mnipresent,4,2,2,3,2,False,5,1,6,Mobile Web (M2),5,N0
Indian_Liars,3,4,3,4,4,False,2,2,0,Twitter for Android,4,N1
ShadmaTahseen,4,4,3,4,4,False,8,3,3,Twitter Web Client,4,N0
hublimandi,4,0,3,3,1,False,3,1,5,Twitter for Android,5,N0
vishalmittal22,4,2,3,1,3,False,0,3,6,Twitter for iPhone,5,N0
lethalw2010,3,3,4,4,4,False,9,4,0,Twitter Web Client,4,N0
amitkumarz,4,2,4,3,0,False,6,2,0,Twitter for Android,6,N0
ConversationUK,4,3,4,4,4,True,1,0,6,Echobox Social,5,N0
indiacom,4,1,4,4,2,False,4,0,4,Hootsuite,4,N0
ETHindi,4,0,4,2,0,False,6,1,6,TweetDeck,5,N0
Ps_malik_54,3,4,3,4,4,False,0,0,5,Twitter for Android,6,N0
CNNnews18,4,1,4,4,3,True,7,1,6,Twitter Web Client,5,N0
krishvm,3,4,4,3,4,False,5,3,0,Twitter for Android,4,N1
SachinArorra,4,2,2,2,2,False,3,2,6,Twitter for Android,5,N1
Aks9009Pa,4,3,3,4,3,False,7,1,3,Twitter Web Client,4,N0
tosompatel,3,4,4,3,4,False,8,3,0,Twitter for iPhone,5,N0
IndiaNews24x7,4,0,3,4,4,False,0,0,5,dlvr.it,4,N0
drmwat_ecor,4,2,2,1,1,False,0,1,6,Twitter for Android,5,N0
jasuja,4,4,4,4,3,True,3,2,6,Twitter for iPhone,5,N0
Punitspeaks,4,3,4,4,2,False,7,2,4,Twitter Web Client,6,N0
24x7Politics,4,2,4,3,4,False,6,0,6,IFTTT,7,N0
kanishkkr,3,3,3,4,4,False,8,3,5,Twitter for Android,5,N0
TheQuint,4,1,4,4,2,True,7,0,6,Twitter Web Client,5,N0
arunmcops,3,1,4,4,3,False,5,1,0,Twitter for Android,4,N0
_munishbansal_,4,4,3,3,2,False,4,4,5,Twitter for Android,5,N0
manojgoelbjp,4,3,3,2,4,False,7,2,6,Twitter for iPhone,4,N0
nmleo1,3,2,4,2,4,False,5,1,0,Twitter Web Client,5,N1
DJSiri,4,4,4,4,4,False,1,4,3,Twitter for iPad,4,N0
oldkrish,4,2,2,3,3,False,0,0,6,Twitter for iPhone,4,N0
BoughKisor,2,4,4,4,3,False,2,1,0,Twitter for Android,5,N0
TheOfficialSBI,4,2,4,4,0,True,3,0,6,Twitter Web Client,5,N0
shishir_heg,4,3,3,3,4,False,6,4,6,Twitter for Android,6,N0
imashishch2,4,3,2,3,4,False,8,3,0,Twitter for Android,4,N1
AmarUjalaNews,4,2,4,4,1,True,7,0,6,Twitter Web Client,5,N0
islamhussain055,3,4,4,4,2,False,2,2,4,Twitter for Android,5,N0
BabuBeg,4,4,4,4,3,False,5,1,5,TweetDeck,6,N0
chetanbragta,4,3,3,3,2,False,7,2,6,Twitter for iPhone,5,N0
i4u090909,3,3,3,4,4,False,3,1,0,Twitter for iPhone,5,N1
friendlydb,4,0,4,4,4,False,0,0,3,friendlydb,4,N0
bijonmehta,3,2,4,3,3,False,5,1,5,Twitter Web Client,5,N0
srspdkt,4,4,2,2,4,False,5,0,6,Twitter for Android,4,N0
rajatagr,4,1,4,4,4,True,0,4,6,Twitter Web Client,5,N0
thehariarora,4,2,3,4,3,False,0,0,0,IFTTT,6,N0
PritishThakare,4,3,3,3,4,False,6,3,0,Twitter for Android,4,N1
TheSayingTruth,4,1,4,2,0,False,6,2,6,Twitter Web Client,5,N0
IndiasBigdebate,3,2,4,4,2,False,4,2,0,Twitter for Android,4,N1
AmbedkarCaravan,4,2,4,4,2,True,8,1,6,Twitter for Android,5,N0
TharoorianKhan,4,4,3,4,2,False,7,1,5,Twitter for iPad,5,N0
ManishBajpaiBjp,4,3,3,3,4,False,9,3,4,Twitter for Android,5,N0
navodayatimes,4,1,4,4,3,False,7,0,4,NavodayaTimes new,4,N0
bhs7rocks,3,3,4,4,3,False,0,1,5,Twitter for iPhone,5,N0
manishkapadiya,4,4,3,3,4,False,5,1,6,Twitter for Android,3,N0
jayantsjy,3,4,4,4,4,False,5,2,3,Twitter Web Client,5,N0
McKinseySociety,4,0,4,2,3,False,2,0,6,Hootsuite,5,N0
JumlaWala,4,2,3,3,4,False,5,2,0,Twitter for iPhone,4,N1
ndtvvideos,4,0,4,4,0,False,0,0,6,NDTV Videos,4,N0
ParthPa07241800,3,4,4,4,4,False,6,3,0,Twitter for Android,6,N0
shyamjokchand,4,3,2,3,2,False,4,2,6,Twitter for Android,5,N1
AamAadmiParty,4,2,4,4,3,True,5,3,0,Twitter for Android,5,N0
BspUp2017,4,4,3,3,2,False,8,1,6,Twitter Web Client,4,N0
miss_mahak,4,2,3,4,4,False,4,0,6,TweetDeck,7,N0
msaparna,3,3,3,4,3,False,0,0,5,Twitter for Android,5,N2
anujdeshpandey,3,3,4,2,4,False,7,1,6,Twitter for Android,4,N0
ramrenuv,2,4,4,4,3,False,7,2,0,Twitter Web Client,5,N0
brijwaasi,4,2,4,3,3,False,3,3,3,Twitter Web Client,5,N0
