screen_name,u_fol,u_fav,u_lis,u_sta,u_fri,ver,hash_freq,avg_ret,avg_fav,source,sentiment,partition
BaijayantiNaya4,0,2,1,0,1,False,4,4,5,Twitter for Android,7,N1
sudheerb2000,1,3,0,2,1,False,7,3,4,Twitter for Android,4,N1
WriteWordsPress,2,1,1,1,3,False,3,4,3,Twitter Web Client,5,N0
no2uid,2,1,1,0,1,False,5,0,5,Twitter Web Client,4,N1
DrHarish_Joshi,2,0,1,1,0,False,0,1,6,Facebook,6,N0
naveen_fancis,0,1,1,1,2,False,2,2,0,Twitter for iPad,5,N0
ismitevijay,2,0,1,2,3,False,0,4,0,Twitter for iPhone,3,N10
FansShashi,1,3,1,2,0,False,8,1,0,TweetDeck,6,N0
Swachh_Mumbai,1,2,2,1,0,False,6,1,3,Twitter for Android,4,N0
saurabh0406,1,1,0,3,2,False,4,4,4,Twitter for Android,4,N1
GirishRPawar,0,2,1,2,1,False,8,2,3,Twitter Web Client,5,N0
Prashant_Swami,1,2,2,1,1,False,2,3,4,Twitter for Android,4,N0
VisakhaSingh10,0,3,0,1,2,False,6,4,0,Twitter for Android,7,N1
GeekBoyOfficial,1,1,1,0,1,False,5,0,6,Twitter Web Client,6,N1
dubeyyjd,2,0,1,1,4,False,5,3,3,Twitter for iPhone,5,N0
BJP4Ktka,2,1,1,1,2,False,3,0,6,IFTTT,5,N0
anandchati,2,1,1,0,3,False,0,4,0,Twitter for iPhone,6,N1
indian_blooded,1,3,1,2,0,False,8,1,0,TweetDeck,6,N0
PRANAYNORDIC,0,2,1,1,0,False,7,1,4,Twitter for Windows,4,N0
jai98777,1,3,0,2,2,False,0,4,3,Twitter for Android,4,N1
sachdevasonam27,2,2,1,3,1,False,9,4,3,Twitter for Android,8,N0
ShyamIndoliya,1,2,0,1,2,False,3,2,5,Twitter Web Client,4,N1
abhi2rai,1,0,2,1,2,False,4,4,0,Fenix for Android,5,N0
sarojinsa19,0,0,1,2,1,False,8,2,0,Twitter for Android,7,N1
ShakeelAnwar4,1,1,0,1,1,False,6,3,3,Twitter for iPhone,5,N1
meradesh_mahaan,2,2,1,1,4,False,9,0,4,Twitter Web Client,6,N0
ManasaJainPTR,2,1,1,0,1,False,3,3,5,Twitter for Android,5,N1
SRKgaurav1,1,3,1,3,0,False,5,4,0,Twitter for iPhone,6,N0
JSBpune,0,0,1,1,0,False,1,0,3,Facebook,5,N1
J_for_Jk,2,1,0,1,2,False,2,4,4,Twitter for BlackBerry,6,N1
mridulmayank9,1,2,2,2,1,False,0,4,0,Twitter for Android,7,N0
Siddhu381,1,4,1,1,2,False,0,1,5,Twitter Web Client,4,N0
aposhatwar,1,2,3,1,2,False,4,1,0,Twitter for Android,7,N0
krishnathakur,1,0,1,2,3,False,7,4,6,Twitter Web Client,5,N0
SundeepKPal,0,3,1,1,0,False,7,2,3,Twitter for iPhone,4,N0
tannaparag,2,1,1,0,1,False,6,3,4,Twitter for Android,6,N1
zameera78300782,2,2,0,1,4,False,4,1,3,Twitter for Android,5,N1
11patelmukesh,1,3,1,3,1,False,0,0,0,Twitter Web Client,3,N0
HumChutiye_Hai,0,0,1,1,0,False,9,3,0,TweetDeck,6,N1
thakkar2020,2,1,1,0,2,False,3,0,0,Twitter for iPhone,4,N1
P_morni00,1,2,0,2,1,False,5,4,0,Twitter for Android,7,N1
preetybharti1,1,3,2,1,0,False,8,4,4,Twitter for Android,6,N0
Abhi_ASE,1,0,1,0,2,False,2,0,3,Facebook,5,N1
StarFizz_,1,2,1,1,3,False,4,1,5,Twitter Web Client,5,N0
GoodPplSuffer,0,1,1,1,0,False,0,2,4,Twitter for iPhone,4,N0
insanrajni2,2,3,1,3,2,False,8,4,4,Twitter for Android,7,N10
ShaktiSivananda,1,2,3,1,3,False,3,4,3,Twitter for Android,6,N0
sujitmohan88,2,2,1,0,1,False,5,1,5,Twitter for iPhone,5,N1
chandni_chawk,0,0,1,1,0,False,9,3,0,TweetDeck,6,N1
namkeen_mirchi,0,1,1,2,1,False,0,0,3,Twitter for Android,3,N1
kaushalkumarya,1,3,0,1,2,False,7,4,0,Mobile Web (M5),5,N1
khagesh85,1,1,0,1,1,False,6,4,6,Twitter for Android,4,N1
Mongol_Kublai,1,0,1,2,2,False,3,3,4,Twitter Web Client,4,N0
OurAgra,1,0,1,3,0,False,0,0,3,dlvr.it,5,N1
kdleo1,2,1,1,1,4,False,7,2,0,Twitter for Android,7,N0
kaminiinsan26,2,2,1,3,0,False,9,4,0,Twitter for iPhone,7,N0
Raisahab11,1,3,2,1,3,False,4,4,3,Twitter for Android,6,N0
amolinnovates,1,1,1,0,1,False,3,1,5,Twitter for iPhone,5,N1
ModiNamoallday,0,2,1,1,0,False,9,1,0,TweetDeck,6,N0
ankitadamya,2,1,0,1,2,False,2,3,4,Twitter for Android,5,N1
RakeshDas384,0,3,1,0,2,False,5,4,3,Twitter for Android,6,N1
shamshadshaique,1,2,0,1,1,False,8,2,0,Twitter for Android,3,N1
vka_raj,1,0,1,3,1,False,0,0,4,Twitter Web Client,4,N1
BANGLARMAATI,1,0,1,2,0,False,5,0,5,Twitter Web Client,5,N1
ShankarGopalak,2,0,1,1,1,False,7,2,0,Mobile Web (M5),4,N0
Ritu_Dey,1,1,1,0,2,False,3,3,3,Twitter for iPhone,7,N0
verma_parvati,2,2,0,1,0,False,6,4,0,Twitter for Android,7,N1
charan_86,1,3,1,2,1,False,4,3,0,Twitter for iPad,6,N0
kanchu_sweet,2,2,1,1,3,False,4,1,6,Twitter for Android,6,N0
drgugu1234,1,1,0,1,3,False,7,4,5,Twitter for Android,5,N1
Jasveer71718596,0,3,1,2,2,False,9,4,3,Twitter for Android,6,N0
AjmerSufi,1,2,0,1,2,False,0,3,0,Twitter for Windows Phone,6,N1
viswan9,0,1,1,1,1,False,0,0,4,Twitter for iPad,5,N0
iamshaina,1,1,1,2,0,False,3,0,5,Twitter Web Client,4,N0
secl_cil,2,0,1,1,1,False,8,2,3,Twitter Web Client,5,N0
digitallguru,1,0,1,0,1,False,4,2,4,Twitter for iPhone,5,N1
Rajesh40920603,2,3,1,3,1,False,9,4,4,Twitter for Android,7,N0
pramodvrao,1,0,2,1,2,False,5,4,0,Twitter for iPhone,6,N0
RamanSinghFans,2,2,1,1,0,False,6,1,6,Twitter Web Client,5,N0
manjeet_sc,1,2,0,1,1,False,2,1,5,Twitter for Android,4,N1
skwaseem18,0,2,1,2,0,False,1,3,0,Twitter for Android,6,N0
Gan_Ven,1,1,2,1,2,False,3,3,3,Twitter for Android,6,N0
Matters_India,1,0,1,2,3,False,0,0,0,WordPress.com,5,N0
Avneep_Nair,0,3,1,1,1,False,5,4,0,Twitter for Windows Phone,4,N0
aijazahmedit,1,1,1,2,0,False,0,0,3,Google,5,N0
sanjay_924,2,0,1,1,2,False,7,2,3,Twitter Web Client,6,N0
jaydip_d,1,1,1,0,1,False,8,3,5,Twitter for Android,7,N0
ReetaInsan,1,2,1,3,0,False,9,4,4,Twitter for Android,7,N0
MANIKTAHLABHI,2,0,1,1,3,False,2,4,0,Twitter for iPad,5,N0
radhi45451,1,2,0,1,1,False,4,1,4,Twitter for Android,4,N1
iAmHrit,1,3,0,1,2,False,6,1,5,Twitter for Android,6,N1
MukulJo56655107,2,3,1,1,2,False,1,3,6,Twitter for Android,6,N0
lastride30,1,1,1,2,2,False,1,2,0,Twitter for Windows,5,N0
mobap_gr,0,0,1,1,0,False,4,0,3,IFTTT,5,N1
marlsuza,1,2,1,2,3,False,3,4,0,Twitter for iPhone,6,N0
rajcerin,1,1,1,2,0,False,0,2,3,Twitter Web Client,4,N0
rani_prani6994,2,2,1,3,1,False,7,4,3,Twitter for Android,7,N0
sumedhasobti,1,1,1,0,1,False,6,0,4,Twitter for iPhone,6,N1
bciitjee,0,0,1,1,0,False,0,0,0,Facebook,5,N1
aroycrony,1,2,0,1,1,False,2,4,0,Twitter for Android,7,N0
avinashsvmandir,1,0,1,1,3,False,8,1,4,Twitter for Windows Phone,5,N0
hemantpawar017,1,2,0,1,0,False,2,3,6,Twitter for Android,6,N1
Khoj_16,2,1,1,1,2,False,0,3,4,Twitter for iPad,5,N0
SandeepkNitt,1,3,1,0,2,False,4,4,5,Twitter for Android,5,N0
vivekaggarwal78,2,0,1,1,3,False,1,0,0,Twitter for Android,3,N0
ceradevcera,1,1,1,2,2,False,6,1,5,Twitter for Android,4,N0
PiyushInsan8,0,2,1,2,0,False,9,4,0,Twitter for Android,7,N0
suman629,1,2,0,1,1,False,2,4,3,Twitter Web Client,6,N1
nsujoy,2,0,1,1,1,False,0,0,3,Facebook,5,N0
jvij1967,1,0,1,0,1,False,5,1,0,Twitter for iPhone,6,N1
chandu1085,1,2,1,1,2,False,7,2,4,Twitter for Windows,4,N0
pratibha_kum,1,1,0,1,0,False,3,3,4,Twitter for Android,5,N1
PeoplesGovIN,0,0,1,1,0,False,8,4,3,Link account with KUKU.io,6,N1
satish_angadi12,1,3,1,1,2,False,4,3,6,Twitter for iPhone,5,N0
buyitdaily,1,1,1,0,3,False,1,0,0,Twitter for Android,7,N1
maheshsarkar377,1,3,1,2,1,False,0,2,5,Twitter for Android,4,N0
naumimalaviya,2,0,1,2,0,False,2,4,4,Twitter for Android,6,N1
JessicaLouviere,1,2,0,1,3,False,0,1,0,Twitter Web Client,6,N1
Mohandeepak66,2,1,1,1,1,False,3,1,5,Twitter Web Client,5,N0
gyanendra_swamy,0,1,1,1,1,False,9,4,0,Twitter for iPad,4,N0
Hindustan360,1,2,1,0,2,False,7,0,6,Twitter Web Client,5,N1
sancarbabu,1,2,0,1,2,False,3,3,4,Twitter for Android,5,N1
HossainRafay,0,3,1,1,0,False,6,4,0,Twitter for iPhone,6,N0
Aaman4u2003,1,1,0,1,2,False,4,2,3,Twitter for Android,6,N1
lazybsingh,1,3,1,3,0,False,0,0,3,Twitter for Android,4,N0
seeba_sasha,1,2,1,2,1,False,2,3,0,Mobile Web (M5),5,N0
ilexsoc,2,0,1,1,3,False,8,4,3,Twitter for Android,4,N0
navjeet11021999,1,0,1,3,0,False,6,3,4,Twitter for Android,6,N0
atulgbnup,2,0,1,1,0,False,7,1,0,RoundTeam,5,N0
malathy_sarovar,0,1,1,1,1,False,5,4,4,Twitter for iPhone,5,N0
Gopalak82004469,1,2,1,2,2,False,9,1,5,Twitter for Android,6,N0
AroraShilpa6,1,1,0,1,1,False,9,2,0,Twitter for Android,7,N1
vgoel28,0,3,1,1,1,False,5,3,0,Twitter Web Client,5,N0
khanalmas46,1,2,0,1,2,False,5,4,0,Twitter for iPhone,6,N1
RabinDa45829394,1,4,1,1,3,False,0,0,3,Twitter for Android,4,N0
ashok6593,1,1,1,0,1,False,2,4,6,Twitter for iPhone,5,N0
saharsa_india,2,2,1,1,0,False,4,0,4,Mobile Web (M5),5,N0
kksarraf,1,1,1,0,4,False,6,3,3,Twitter for Android,6,N0
singh_saurabh10,2,0,1,1,0,False,2,1,3,Twitter Web Client,5,N0
imgirishkhera,0,0,1,1,0,False,7,0,0,IFTTT,5,N1
Hkveergurjar,1,2,1,2,2,False,8,3,0,Twitter for Windows Phone,6,N0
TheRohitJadhav,1,0,0,1,2,False,3,2,4,Twitter for Android,6,N1
SharmaDss,1,3,1,3,1,False,9,4,0,Twitter for Android,7,N0
nancy77480407,1,2,0,1,1,False,9,4,5,Twitter for Android,6,N1
prometheusknows,1,1,1,1,2,False,6,1,4,Mobile Web (M5),4,N0
gg_deepak,2,1,1,1,3,False,1,4,0,Twitter for iPhone,6,N0
devesh2690,2,2,1,1,1,False,4,3,5,Twitter for iPhone,5,N0
Sun_Krishna,1,1,1,3,1,False,0,0,0,Facebook,5,N0
srikanthkonam,1,0,1,0,2,False,2,1,3,Twitter for Android,5,N1
AtimanarjNews,1,0,1,1,0,False,0,0,3,Hootsuite,4,N0
dahuja_rohit,0,2,1,1,0,False,7,4,0,Twitter for Android,8,N0
Dursety,1,1,0,1,2,False,4,3,4,Twitter for Android,6,N1
raviparkash108,1,3,1,2,0,False,2,2,0,Twitter for Android,6,N0
kautilyadutt,2,2,1,1,1,False,5,3,4,Twitter Web Client,5,N0
Priyans39943178,1,3,0,1,1,False,9,4,3,Twitter for Android,6,N1
sureshksharma07,1,1,1,0,2,False,6,4,0,Twitter for iPhone,4,N0
drsrt7,2,2,1,1,1,False,6,1,4,Twitter Web Client,5,N0
AneerudhNaik,0,0,1,1,1,False,8,3,0,Twitter for iPhone,5,N1
nikhilsince86,1,1,1,2,2,False,0,4,3,Twitter for iPhone,5,N0
EOTONow,1,0,1,1,0,False,2,0,5,WordPress.com,5,N0
IMSHREESHAIL,0,2,1,1,2,False,3,4,3,Twitter for Android,3,N0
harpreet55743,1,2,0,1,3,False,7,4,0,Twitter for Android,6,N0
Shaliniddun,1,3,1,3,0,False,9,4,0,Twitter for Android,7,N0
Ezioauditore21,2,0,1,1,2,False,2,3,4,Twitter for Android,4,N0
PittieAditya,2,2,1,0,1,False,8,3,0,Twitter for Android,6,N1
RT2Abhi,1,1,1,1,2,False,9,1,4,Twitter for iPhone,4,N0
annahiremath,2,1,1,1,2,False,4,1,3,Twitter Web Client,5,N0
niranjanspeak,0,0,1,1,1,False,7,2,0,Twitter Web Client,5,N1
pallav25121979,1,1,1,2,1,False,6,4,0,Facebook,5,N0
avaneeshraju,1,0,1,1,0,False,0,0,4,Mobile Web (M2),5,N0
KingAfr48746438,1,2,1,0,3,False,5,4,3,Twitter for Android,6,N0
chinmayasnpt9,0,2,1,1,0,False,2,0,5,Twitter for Android,6,N0
shankykumar21,1,2,0,1,0,False,9,4,0,Twitter for Android,7,N1
agNishchay,1,3,1,2,2,False,3,4,3,Twitter for Android,6,N0
varunchoudhary2,2,2,1,1,1,False,4,3,0,Twitter for iPad,5,N0
Durgesh2284,1,3,1,1,2,False,8,2,4,Twitter for Android,4,N0
ashi4581,1,0,1,1,2,False,9,0,4,Twitter Web Client,3,N0
DVijaymane,0,1,1,0,1,False,7,4,0,Twitter for Android,5,N1
yourzRajesh,1,1,1,1,4,False,7,3,3,Twitter Web Client,5,N0
sidzaman093,1,1,1,1,1,False,8,1,4,Twitter for iPhone,5,N0
anshulrana_84,2,0,1,1,2,False,6,4,5,Twitter for Android,4,N0
dumbleman6,0,2,1,1,0,False,3,4,0,Twitter for iPhone,6,N0
geetaarora53160,1,2,1,3,0,False,9,4,0,Twitter for Android,7,N0
Tejeswar96,1,2,1,2,1,False,3,3,3,Twitter for Android,4,N0
ShastriVimal,1,3,1,1,3,False,2,3,0,Mobile Web (M2),5,N0
aradhyarr,2,3,1,1,2,False,5,4,3,Twitter for Android,6,N0
ModiAntoinette,1,0,1,1,3,False,1,2,4,Twitter Web Client,5,N0
vivekk92,1,0,1,0,1,False,6,0,5,Twitter for Android,5,N1
RajeevJindal15,1,1,0,1,1,False,8,4,3,Twitter for Android,6,N1
nickitembo_RN,1,2,1,1,2,False,0,1,4,Twitter Web Client,4,N0
summersalsa,2,2,1,1,0,False,4,4,4,Twitter for iPhone,5,N0
sam11275,0,1,1,1,1,False,6,4,0,Twitter Web Client,6,N0
MojiBadlani,1,1,1,3,0,False,9,4,0,Twitter for Android,7,N0
HarwinderInsa2,1,2,1,2,2,False,4,1,0,Twitter for Android,6,N0
HP8aa,1,2,1,1,0,False,2,3,3,Twitter for iPhone,4,N0
sumantharbi,1,3,1,1,2,False,7,3,0,Twitter for Android,3,N0
sahebsrkfan,1,2,1,1,3,False,3,2,0,Twitter for Windows Phone,5,N0
manthankthakkar,1,0,1,1,2,False,0,0,4,Mobile Web (M5),5,N0
gopalpat23,1,4,1,0,1,False,2,4,3,Twitter for Android,5,N0
jaythar,2,1,1,1,3,False,1,4,4,Twitter for Android,6,N0
Ats72k,1,2,0,1,1,False,8,4,0,Twitter for iPhone,5,N1
AmroodAdmi,0,0,1,1,0,False,6,4,0,Twitter Web Client,5,N1
hiteshgoyal850,2,1,1,1,0,False,5,4,4,Twitter for Android,6,N0
MUNIVBS,1,2,1,0,1,False,6,1,4,Twitter for Android,6,N0
Pranshakti_,1,1,1,1,2,False,4,3,0,Twitter Web Client,4,N0
jatrana_vikash,1,3,1,1,1,False,7,3,5,Twitter for Android,4,N0
sakthikumarv,1,2,1,1,2,False,3,2,3,Mobile Web (M5),5,N0
PM4India,3,0,1,1,0,False,0,4,0,Twitter for Android,7,N0
aniljug,1,2,1,2,2,False,2,4,0,Twitter for Android,3,N0
sawiant,1,1,1,1,1,False,9,0,4,Twitter for iPad,5,N0
yusufmehdi,1,0,1,1,0,False,7,3,3,Twitter for iPhone,6,N0
nuggettoffy,0,2,1,1,2,False,8,4,0,Mobile Web (M5),5,N0
iamsuneelblr,2,2,1,1,3,False,5,4,4,Twitter for Android,6,N0
HarsHVKarn,1,1,1,0,1,False,2,4,6,Twitter for Android,5,N0
P_K_Srivastava,1,1,1,1,2,False,6,0,5,Mobile Web (M2),5,N0
kumarvijayjoshi,1,3,1,1,1,False,7,3,3,Twitter for Android,4,N0
sivatalks,0,2,1,1,1,False,2,2,4,Twitter for Android,4,N0
IKchandra,1,2,2,1,2,False,1,4,0,Twitter for Android,6,N0
v_meeti,1,2,1,3,1,False,4,4,0,Twitter for Android,7,N0
TruthArrived,1,0,1,1,2,False,3,0,4,Twitter Web Client,5,N0
aapsiyashran15,0,0,1,1,0,False,2,3,3,Twitter for Android,5,N1
papabetiparvati,1,2,1,2,0,False,9,4,6,Twitter for Android,6,N0
pradeepkapoor45,1,2,1,1,1,False,0,3,5,Twitter for iPhone,6,N0
Guppi_Abhi,1,1,1,0,2,False,1,4,3,Twitter for Android,4,N0
Vikas_Joshi,1,0,1,1,2,False,7,2,5,Twitter Web Client,5,N0
anilkumar1012,1,1,1,1,1,False,0,0,3,Twitter for Windows Phone,5,N0
iamshabaan,0,1,1,1,1,False,5,3,4,Twitter for Android,5,N0
Hashtagwalla,1,2,1,2,3,False,6,4,0,Twitter for Android,6,N0
Anupal12345,1,2,0,1,1,False,7,4,0,Twitter for Android,7,N0
CramWood,1,0,1,1,2,False,2,4,4,TweetCaster for Android,4,N0
VijaySinghBais2,2,2,1,1,2,False,4,1,3,Twitter for Android,5,N0
PinderMaggu,0,3,1,1,0,False,3,4,0,Twitter for Android,6,N0
jyotipinky007,1,2,1,3,0,False,9,4,4,Twitter for Android,6,N0
SarojInsa41,1,1,1,2,1,False,3,3,0,Twitter for Android,6,N0
madios24Tweets,1,2,1,1,2,False,5,2,5,Twitter for iPhone,5,N0
authorMohanty,1,2,1,1,2,False,2,0,5,Twitter Web Client,5,N0
REKALASHASHANKG,1,1,1,1,1,False,8,1,3,Twitter for Android,3,N0
kulkarnisatish,1,0,1,0,2,False,7,3,4,Twitter for Android,6,N1
achal_kumar,1,0,1,1,1,False,6,2,0,Hootsuite,5,N0
RakeshSingh1989,1,1,1,0,1,False,4,4,3,Twitter for Android,4,N0
sarvaiyanirav7,0,2,1,1,2,False,4,4,0,Twitter for iPhone,5,N0
jyoti777insan,0,2,1,1,0,False,9,4,0,Twitter for Android,7,N0
iritsharma,1,0,1,1,0,False,5,4,4,Twitter Web Client,6,N0
vijaykumar24527,1,3,1,1,2,False,8,3,6,Twitter for Android,6,N0
goodnikunj,1,2,1,1,1,False,3,0,4,Facebook,5,N0
teamrrg,1,3,1,1,4,False,2,3,5,Twitter for Android,5,N0
knishantmit,1,1,0,1,2,False,6,4,3,Twitter for Android,5,N0
cholavarisu,1,2,1,1,3,False,0,1,3,Twitter for Android,6,N0
SharadBhansali,1,0,1,1,1,False,3,3,4,Twitter for iPhone,5,N0
malaykmandal,1,0,1,0,1,False,4,4,0,Twitter for Android,6,N1
hareshmakhija61,0,2,1,1,1,False,2,4,0,Twitter for iPhone,6,N0
Ashu25in,0,2,1,1,0,False,5,4,0,Twitter for Android,7,N0
ErSumanInsa,1,2,1,2,0,False,9,4,0,Twitter for Android,6,N0
chetanbadgujar,1,1,1,1,2,False,3,3,0,Twitter for Mac,5,N0
maneeshs15,1,2,1,1,1,False,4,2,4,Twitter for Android,4,N0
maneshmadhu,1,3,1,1,2,False,9,3,5,Twitter for Android,5,N0
_RakeshDey,1,4,1,1,2,False,6,4,6,Twitter for Android,5,N0
prieyeranjanjgd,1,1,1,1,3,False,4,1,3,Twitter for Android,5,N0
prabhugunasekar,1,1,1,1,3,False,3,4,4,Twitter for iPhone,5,N0
KrishG71,1,3,1,1,1,False,3,4,0,Twitter Web Client,4,N0
