screen_name,u_fol,u_fav,u_lis,u_sta,u_fri,ver,hash_freq,avg_ret,avg_fav,source,sentiment,partition
ParagBarot1,4,4,3,3,3,False,1,4,5,Twitter for Android,6,N0
MumbaiRR,4,0,3,3,4,False,0,0,4,MumbaiRR,5,N0
HPSustainable,4,2,4,1,2,True,4,1,6,Sprinklr,6,N0
indigokores,3,4,4,4,3,False,7,2,0,Twitter for iPhone,4,N0
gouravgarg77,4,4,2,4,1,False,9,4,6,Twitter for Android,7,N0
GoI_MeitY,4,1,4,2,3,True,9,1,0,Twitter Web Client,5,N0
PFCD_India,3,1,4,2,4,False,2,0,6,Twitter Web Client,4,N2
neetuarora94,4,4,2,4,0,False,9,3,0,Twitter for iPhone,6,N0
ironSource,4,3,4,2,4,True,4,0,5,Oktopost,5,N0
ICFJ,4,2,4,3,4,True,2,0,6,Buffer,6,N0
elasan89,4,3,1,3,2,False,3,2,6,Twitter for Android,4,N0
TheBhojpuri,4,0,3,4,0,False,5,0,4,Hootsuite,5,N0
ARKblockchain,3,3,4,1,2,False,8,1,6,Twitter Web Client,6,N3
swaratmika,3,0,4,4,3,False,3,2,3,Twitter for iPhone,5,N2
acchandramouli,4,3,3,3,4,False,6,3,3,Twitter for Android,4,N0
Mishra__Mukesh,4,4,3,3,1,False,7,4,4,Twitter for Android,5,N0
KotakBankLtd,4,2,4,4,4,True,0,0,3,OneDirect Suite,6,N0
SanjayBragta,4,1,3,2,2,True,7,1,6,Twitter for iPhone,4,N0
johnnyreb1864,4,4,4,4,4,False,1,3,0,Twitter for iPad,3,N0
RuPay_npci,4,1,2,1,1,False,6,1,6,Twitter Web Client,5,N0
NewsNationTV,4,2,4,4,3,True,3,0,5,TweetDeck,4,N0
richierai,3,4,4,4,3,False,3,1,4,Twitter Web Client,6,N0
thevaibhavag1,4,0,3,2,4,False,4,0,5,Facebook,6,N0
SitaramYechury,4,1,4,1,0,True,5,3,6,Twitter for iPhone,4,N0
RanaAyyub,4,3,4,3,1,True,0,4,6,TweetDeck,5,N0
restodehistoria,3,2,4,4,4,False,8,0,0,IFTTT,5,N2
sabrangindia,4,0,3,2,2,False,0,1,6,Twitter Web Client,3,N0
retheeshraj10,3,4,4,4,4,False,8,2,3,Twitter for Android,4,N0
suraiya95,4,3,4,3,2,False,1,2,5,Mobile Web (M5),5,N0
dharmvirjangra9,4,4,2,3,4,False,4,4,0,Twitter for Android,4,N0
dr_maheshsharma,4,3,4,2,3,True,9,4,6,Twitter for Android,6,N0
Junaid_Mattu,4,2,3,2,2,True,0,0,6,Twitter for iPhone,5,N0
skjain_05,4,3,3,4,1,False,7,3,4,Twitter for Android,4,N0
rahulchhawwa,4,1,1,0,4,False,3,1,6,Twitter Web Client,6,N0
GSTV_NEWS,4,0,3,4,0,False,5,0,5,dlvr.it,5,N0
Nationalistweet,3,4,4,4,3,False,0,0,3,Twitter Web Client,4,N2
BNVijaykumar,4,2,3,1,3,False,6,1,6,Twitter for iPhone,6,N0
rssurjewala,4,0,4,1,1,True,5,3,6,Twitter for iPhone,4,N0
YvonneGetcarter,3,4,4,3,4,False,3,3,4,Twitter for iPhone,5,N2
vccircle,4,2,4,4,2,True,3,0,5,Hootsuite,5,N0
TheRealVK09,4,1,3,3,4,False,4,1,0,TweetCaster for Android,5,N0
paulosisinno,3,3,4,4,4,False,2,1,3,Twitter Web Client,4,N0
AgriGoI,4,1,4,1,2,True,6,2,6,Twitter for Android,5,N0
amritnidhi,3,4,4,3,4,False,4,1,4,Twitter for Android,4,N0
BJP4Maharashtra,4,0,4,3,2,True,9,4,6,TweetDeck,5,N0
thehariarora,4,2,3,4,3,False,0,0,0,IFTTT,6,N0
KapoorMaahi,4,3,2,3,1,False,1,3,6,Twitter for iPhone,4,N0
jitubhaiyajgd,4,3,3,2,2,False,3,4,6,Twitter for Android,6,N0
JeanetteThomas1,4,1,3,2,3,False,7,3,5,Twitter Web Client,5,N0
Droid,4,0,4,4,0,False,8,0,3,dlvr.it,6,N0
JKviews,4,2,3,2,3,False,5,1,6,Twitter Web Client,3,N0
ahmedpatel,4,0,4,1,0,True,0,3,6,Twitter for iPhone,4,N0
jayantsjy,3,4,4,4,4,False,5,2,3,Twitter Web Client,5,N0
SBICard_Connect,4,2,4,4,4,True,0,0,0,Oracle Engage,6,N0
a_RAGA_soldier,4,4,3,3,4,False,1,0,5,Facebook,5,N0
kmgupta_india,3,3,4,4,4,False,4,1,0,Mobile Web (M2),5,N0
TOIStartups,4,1,4,1,2,True,6,0,6,Twitter for iPhone,4,N0
SajidCKP,3,4,4,4,4,False,5,1,3,Twitter for Android,4,N0
thesuniljain,4,0,4,3,2,True,2,2,6,Twitter for Android,5,N0
Satyapriyan,4,2,3,4,1,False,2,0,5,TweetDeck,6,N0
Sultankasher,4,3,2,2,4,False,3,1,6,Twitter for iPhone,7,N0
bjpsamvad,4,1,4,3,2,True,4,4,6,Twitter for Android,4,N0
ankupande,4,1,2,2,3,False,6,4,6,Twitter for iPhone,5,N0
AadarshBalak,4,0,3,4,3,False,7,1,3,Twitter Web Client,6,N0
MoneyMakerRsrch,4,2,3,2,1,False,2,0,4,Twitter Web Client,5,N0
laluprasadrjd,4,2,4,1,0,True,5,3,6,Twitter for Android,4,N0
khatragirl,4,4,3,3,3,False,0,2,0,Twitter Web Client,4,N0
bhs7rocks,3,3,4,4,3,False,0,1,5,Twitter for iPhone,5,N0
narendramodi,4,0,4,3,4,True,8,4,6,Twitter Web Client,6,N0
MeShiveshPandey,4,4,3,4,4,False,5,3,4,Mobile Web (M5),5,N0
Analyticsindiam,4,1,4,1,1,False,0,0,5,Sprout Social,6,N0
AllanFree3,3,4,4,4,4,False,3,0,5,Twitter Web Client,4,N0
smritiirani,4,0,4,3,2,True,9,3,6,Twitter for iPhone,5,N0
MANOTOSHHALDER2,4,4,3,4,4,False,6,2,0,Twitter for Android,7,N0
anujdeshpandey,3,3,4,2,4,False,7,1,6,Twitter for Android,4,N0
mid_day,4,1,4,4,0,True,4,0,6,Hootsuite,4,N0
The0mnipresent,4,2,2,3,2,False,5,1,6,Mobile Web (M2),5,N0
sampad,4,3,4,4,3,True,1,1,6,TweetDeck,6,N0
arunjei,4,2,3,2,3,False,2,1,6,Twitter for iPhone,3,N0
arunpudur,4,2,4,2,1,True,7,4,6,Twitter for Android,5,N0
SDesai08589571,4,4,3,3,2,False,4,2,5,Twitter for Android,4,N0
limonetik,3,1,4,2,3,False,3,0,6,Hootsuite,5,N2
Hindu_007,4,3,3,4,1,False,2,4,5,Twitter Web Client,4,N0
Rao_Krishna,4,2,3,3,4,False,0,1,4,Twitter Web Client,6,N0
CollectedN,4,0,4,4,4,False,0,0,0,IFTTT,3,N0
riverracket,3,4,4,4,4,False,2,4,5,Twitter Web Client,5,N0
rameshsrivats,4,0,4,3,2,True,6,3,6,Twitter Web Client,6,N0
Chandrruiyer,4,4,3,4,3,False,9,2,4,Twitter for iPhone,5,N0
Indian_Biz,4,1,4,3,4,False,7,0,3,Indian Business news,4,N0
EconomicTimes,4,1,4,4,0,True,4,0,6,TweetDeck,4,N0
TarunRathi9898,4,3,2,2,4,False,5,3,6,Twitter for iPhone,5,N0
drramansingh,4,1,4,2,1,True,3,1,6,Twitter for Android,6,N0
Bechara_General,4,2,3,3,4,False,1,1,0,Mobile Web (M2),4,N0
AamAadmiParty,4,2,4,4,3,True,5,3,0,Twitter for Android,5,N0
DS_Khimsar,4,2,1,1,2,False,9,0,6,Twitter for iPhone,5,N0
CrazyRoyalKing,3,4,4,4,2,False,4,1,6,Twitter for Android,6,N0
HindustaniTweet,4,3,3,3,2,False,3,3,5,Twitter for Android,4,N3
PonnaarrBJP,4,3,4,2,3,True,2,1,6,Twitter for iPad,5,N0
SnghAP,4,4,3,4,4,False,0,2,0,TweetDeck,4,N0
MagicbricksNow,4,0,4,3,1,True,4,0,5,Twitter Web Client,5,N0
LibertyForUSA,4,4,3,4,4,False,2,4,3,Twitter Web Client,4,N0
Veki551155,4,1,4,4,3,False,0,0,4,IFTTT,6,N0
rmtrmt99,4,4,3,3,4,False,7,4,4,Twitter for iPhone,4,N0
BJP4India,4,0,4,4,0,True,6,2,6,Twitter Web Client,5,N0
sachi_gkp,3,3,4,4,4,False,5,0,5,Twitter for iPhone,5,N0
NITIAayog,4,1,4,2,2,True,5,1,6,Twitter for iPhone,6,N0
NPCI_IMPS,4,1,2,1,1,False,3,0,6,Twitter Web Client,5,N0
manojsinhabjp,4,2,4,2,1,True,3,3,6,Twitter for Android,4,N0
_taarangana,4,2,1,1,4,False,4,1,6,Twitter for Android,6,N0
gmartin,3,2,4,4,3,False,1,1,6,Twitter for Android,4,N0
INCVolunteers,4,1,3,3,4,False,6,2,0,TweetDeck,5,N0
Unocoin,4,3,4,3,3,True,7,1,6,Buffer,5,N0
Syddie,4,4,3,4,3,False,0,3,5,Twitter for Android,6,N0
ETNOWlive,4,0,4,4,2,True,4,0,5,Twitter Web Client,4,N0
RealBhikhu,4,4,3,3,4,False,8,4,3,Twitter for Android,5,N0
azpat0,4,3,4,4,4,False,0,0,0,Google,7,N0
uspatrol,4,3,3,3,4,False,2,3,4,Twitter for iPhone,5,N0
ndtv,4,0,4,4,0,True,5,1,6,TweetDeck,4,N0
kailashwg,4,3,4,4,3,False,9,2,5,Twitter for iPad,4,N0
MumbaiMirror,4,1,4,2,2,True,5,0,6,Buffer,5,N0
ProfSRK,3,4,4,3,2,False,3,1,6,Twitter Web Client,5,N0
kajal_jaihind,4,2,2,2,1,False,9,1,6,Twitter for iPhone,5,N0
sffed,4,2,4,2,4,True,3,0,6,Buffer,6,N0
anandverite,4,0,4,1,0,False,1,0,6,Facebook,4,N0
jkinsan1,4,2,3,4,4,False,7,3,0,Twitter for Android,6,N0
AashishKhetan,4,1,4,3,3,True,6,4,6,Twitter Web Client,5,N0
singharjun9,4,4,3,4,3,False,1,1,4,Twitter for Android,6,N0
TheDeccanHerald,4,1,4,4,1,True,6,0,5,Twitter Web Client,4,N0
NarenderKSharm2,4,4,3,3,4,False,7,2,3,Twitter for Android,5,N0
item_boyy,4,3,3,4,3,False,0,3,3,Twitter for Android,4,N0
raaisaab,4,4,4,3,4,False,2,3,0,Twitter Web Client,8,N0
NH_India,4,0,3,1,1,False,4,1,6,TweetDeck,5,N0
amitabhk87,4,3,4,3,3,True,4,2,6,Twitter for iPhone,6,N0
Tracxn,4,3,4,2,4,True,5,0,5,Twitter Web Client,5,N0
indiacom,4,1,4,4,2,False,4,0,4,Hootsuite,4,N0
NamoApp,4,2,3,2,2,False,0,4,6,TweetDeck,5,N0
paramporul,4,3,2,4,4,False,3,1,5,Twitter for iPhone,5,N0
TruthOfGujarat,4,0,4,2,0,False,0,1,6,Buffer,4,N0
iManishAgarwal,4,2,3,4,2,False,7,3,0,Twitter for iPhone,4,N0
PMOIndia,4,0,4,3,3,True,3,3,6,Twitter Web Client,6,N0
TARSEMCHANANA,4,4,2,4,4,False,9,4,6,Twitter for Android,6,N0
HuffPostIndia,4,1,4,4,1,True,8,0,6,SocialFlow,5,N0
Bak_lal,4,4,3,3,4,False,6,4,5,Twitter for Android,4,N0
tweet_to_raj,4,4,3,4,3,False,5,2,4,Twitter for Android,4,N0
journalistreyaz,3,3,4,3,4,False,4,2,6,Twitter for Android,5,N3
MinOfPower,4,0,4,1,0,True,0,1,6,Twitter Web Client,5,N0
sureshpprabhu,4,1,4,3,1,True,5,1,6,Twitter for iPhone,6,N0
EchoAnalytics,4,3,4,2,4,False,4,0,0,EchoAnalytics,6,N0
NewsWorldIN,4,2,4,4,2,True,6,0,5,Twitter Web Client,4,N0
ShutapaPaul,4,2,3,2,3,False,4,0,6,Twitter for iPhone,7,N0
TharoorianKhan,4,4,3,4,2,False,7,1,5,Twitter for iPad,5,N0
cis_india,4,1,4,2,0,False,3,0,5,TweetDeck,5,N0
manoj1Soch,4,3,3,4,3,False,1,3,0,Twitter for Android,4,N0
empiredecline,4,3,4,3,4,False,3,1,0,Twitter for iPhone,3,N0
Pritpal77777,4,4,2,4,4,False,9,4,6,Twitter for iPhone,6,N0
ibnlokmattv,4,1,4,4,1,True,0,0,6,IBNLokmat,5,N0
ShadmaTahseen,4,4,3,4,4,False,8,3,3,Twitter Web Client,4,N0
upadhyaysbjp,4,4,4,2,3,True,5,4,6,Twitter for Android,4,N0
jyotikatharia,4,3,3,3,3,False,8,2,6,Twitter for Android,6,N0
narendramodi_in,4,0,4,3,4,True,0,2,6,Twitter Web Client,5,N0
DailyO_,4,1,4,3,0,True,6,1,6,Twitter Web Client,4,N0
Shyam17,4,0,4,4,0,False,4,0,4,Gremlin Social,5,N0
rabhishek1982,4,2,4,2,1,True,5,3,6,Twitter for Android,5,N0
globalfindex,4,2,4,1,3,False,7,1,6,Hootsuite,6,N0
sandy_angle,4,4,3,4,4,False,3,1,4,Twitter for Android,7,N0
TheHolisticWork,4,1,4,4,2,False,4,0,5,The Holistic Works,5,N0
NewProphecyBook,4,2,3,2,4,False,0,0,4,Twitter Web Client,4,N0
Xentagz,4,3,4,4,2,False,6,3,3,Tweetbot for iΟS,5,N0
_gaurav,4,4,3,4,4,False,2,3,0,Twitter for iPhone,4,N0
imabhishek268,4,1,1,3,4,False,3,0,6,Twitter for BlackBerry,5,N0
NeetuUpadhyay25,4,4,3,4,1,False,9,1,0,Twitter Web Client,6,N0
Abhishek_Mshra,4,0,3,4,3,True,9,1,6,Twitter for iPhone,4,N0
vipinz1,4,4,3,2,3,False,5,4,5,Twitter for Android,5,N0
MobiKwik,4,3,4,3,4,True,3,2,6,Twitter Web Client,6,N0
TweetNitinS,4,3,4,3,4,True,7,2,6,Twitter for iPhone,4,N0
AAPforINDIA,4,0,4,3,1,False,8,1,5,TweetDeck,4,N0
AmitShah,4,1,4,2,2,True,4,3,6,Twitter for Android,5,N0
iFaridoon,4,3,4,4,3,True,2,0,6,Twitter for Android,8,N0
yo_yo_baba,4,2,4,4,3,False,6,1,0,dlvr.it,6,N0
TheReel_in,4,0,3,2,0,False,0,0,6,Buffer,5,N0
AutomaticaJones,4,2,4,2,4,False,5,0,4,Twitter Web Client,6,N0
shuvankr,4,4,4,4,2,False,1,4,3,Twitter Web Client,4,N0
vidya7281,4,4,3,4,4,False,7,3,4,Twitter for iPhone,5,N0
maxgattoni,4,1,4,3,4,False,6,0,3,IFTTT,5,N0
manish0891,4,2,3,4,0,False,9,3,6,Mobile Web (M5),5,N0
rupa_jha,4,2,3,1,3,False,3,2,6,Twitter for iPhone,4,N0
dipakIYC,4,4,3,4,3,False,5,4,5,Twitter for Android,4,N0
HPCL,4,3,4,3,4,True,4,1,6,TweetDeck,6,N0
abhisar_sharma,4,4,4,3,2,True,0,2,6,Twitter for Android,4,N0
ibtimes_india,4,1,4,4,1,True,4,0,5,Twitter Web Client,5,N0
TeestaSetalvad,4,0,4,2,1,False,0,1,6,Twitter Web Client,3,N0
KalrajMishra,4,3,4,3,3,True,8,3,6,Twitter for Android,5,N0
FIDIC,4,1,4,3,4,False,3,1,0,Twitter for iPhone,6,N0
drkiritpsolanki,4,3,3,2,3,False,6,1,6,Facebook,5,N0
mathrubhumi,4,0,4,4,0,False,3,0,5,dlvr.it,4,N0
Punitspeaks,4,3,4,4,2,False,7,2,4,Twitter Web Client,6,N0
GanatraParesh,4,4,3,4,4,False,5,4,3,Twitter for Android,4,N0
newfrontiercio,4,1,4,2,4,False,8,0,4,dlvr.it,5,N0
miss_mahak,4,2,3,4,4,False,4,0,6,TweetDeck,7,N0
fatima_zoya26,4,2,3,4,2,False,1,2,6,Twitter for iPhone,6,N0
jaysdsl,4,4,3,4,4,False,6,3,0,Twitter for iPhone,4,N0
vinodkapri,4,3,4,3,3,True,2,1,6,Twitter for iPhone,5,N0
PreetiSMenon,4,4,4,3,2,True,7,3,6,Twitter for Android,4,N0
NalakaG,4,4,4,3,2,True,5,4,6,Twitter Web Client,4,N0
TheModiEra,4,1,2,2,3,False,7,0,6,Twitter Web Client,5,N0
BJPLive,4,0,4,4,1,True,0,1,6,Twitter Web Client,5,N0
AAP4ODISHA,4,2,3,3,4,False,0,3,5,Twitter for Android,4,N0
RajivMakhni,4,1,4,3,3,True,1,1,6,Twitter for Android,6,N0
NewsTrackLive,4,0,4,4,0,False,3,0,0,Facebook,5,N0
disruptologist,4,3,4,2,4,False,6,0,4,SoDash,5,N0
chnvaasi,4,4,3,4,3,False,3,2,5,Twitter for Android,4,N0
valerie198,4,3,4,2,4,False,5,1,3,Twitter Web Client,5,N0
SEO_SERP_SEM,4,2,4,4,3,False,4,0,5,dlvr.it,6,N0
IAmWithModiJi,4,4,3,4,4,False,8,2,4,Twitter for iPhone,5,N0
MufflerMan_vish,4,4,3,4,4,False,4,2,0,Twitter for iPhone,4,N0
drajaykumar_ias,4,1,4,1,1,False,6,1,6,Twitter Web Client,6,N0
IndiaToday,4,3,4,4,2,True,7,0,6,Hootsuite,4,N0
djrothkopf,4,2,4,3,4,True,1,4,6,Twitter for iPhone,5,N0
ANITARATHI,4,4,2,2,3,False,4,1,6,Twitter for Android,4,N0
KPMGIndia,4,3,4,3,2,True,5,0,6,Twitter Web Client,6,N0
AnkitKumarPro,4,3,3,3,4,False,4,3,3,Twitter Web Client,5,N0
mepratap,4,1,4,3,3,True,8,3,6,Twitter for iPhone,5,N0
Gadgets360,4,0,4,4,0,True,0,0,6,TweetDeck,5,N0
mrhindian,4,4,3,4,4,False,6,1,0,Mobile Web (M5),4,N0
MIssfilmy_,4,3,4,4,3,False,3,1,5,Twitter for Android,7,N0
sharwanpatel111,4,4,1,2,4,False,2,2,6,Twitter for Android,5,N0
ideasurf,4,2,4,2,4,False,5,0,4,Twitter Web Client,6,N0
nfcbanking,4,0,4,4,1,False,0,0,0,dlvr.it,5,N0
neelimatripathi,4,4,3,4,4,False,7,3,3,Twitter for Android,4,N0
neelkanthmishra,4,1,3,1,2,False,6,1,6,Twitter for Android,5,N0
cesaraovivo,4,2,4,4,3,False,3,1,5,Flamingo for Android,4,N0
bgmahesh,4,1,4,3,4,True,2,4,6,Twitter for iPhone,5,N0
oldkrish,4,2,2,3,3,False,0,0,6,Twitter for iPhone,4,N0
irocksid,4,3,4,2,4,True,4,0,6,Twitter for iPhone,6,N0
JohnDayal,4,4,4,3,2,False,7,2,5,Twitter Web Client,4,N0
PIB_India,4,3,4,4,2,True,9,3,6,Twitter Web Client,5,N0
ZeeNews,4,0,4,4,1,True,5,0,6,TweetDeck,5,N0
sanghamitra_m,4,2,3,3,4,False,8,1,6,Put your button on any page! ,4,N0
Aks9009Pa,4,3,3,4,3,False,7,1,3,Twitter Web Client,4,N0
HMTHindu,4,4,3,4,4,False,6,4,5,Twitter for Android,6,N0
EAGCOPS,4,4,4,3,4,False,3,0,0,dougsapp123!@#,6,N0
BuzzSaffa,4,2,4,4,0,False,5,1,0,Saffa AD July,5,N0
Sapnakapse3,4,4,4,4,3,False,8,2,4,Twitter for Android,6,N0
vidyarthee,4,3,3,1,4,False,7,3,6,Twitter for iPhone,5,N0
