screen_name,u_fol,u_fav,u_lis,u_sta,u_fri,ver,hash_freq,avg_ret,avg_fav,source,sentiment,partition
santoshdas_2015,0,0,1,2,1,False,3,0,0,IFTTT,7,N8
rajeshrao46,1,1,0,1,3,False,1,0,0,(っ'ヮ'c)ﾊﾀﾅｶﾀﾞﾖｫｫｫｫ,5,N10
myeglu,3,0,2,0,4,False,7,0,5,IFTTT,6,N8
GizmoSupport,3,0,4,1,3,False,3,0,4,Twitter Web Client,6,N0
no2uid,2,1,1,0,1,False,5,0,5,Twitter Web Client,4,N8
good_assurance,1,0,3,3,2,False,5,0,3,Good asurance,5,N3
think_prashant,3,2,2,2,4,False,0,0,0,UnFollowSpy,5,N2
IfWin1234,0,0,2,4,0,False,6,0,4,IFTTT,5,N8
nandaji1958,1,4,1,1,3,False,0,0,6,Twitter for Android,5,N1
ASHOKKUMARBABA,2,1,0,0,2,False,1,0,4,Google,5,N8
IndiasporaForum,3,1,3,2,1,False,0,0,6,Twitter for iPhone,4,N2
18AKGOYAL,0,0,1,2,0,False,2,0,0,Twitter Web Client,4,N8
tweetchristo,2,1,4,3,0,False,3,0,3,IFTTT,5,N4
kingkuldeep00,1,0,0,1,2,False,6,0,0,Facebook,4,N8
enterprise_dp,3,0,4,3,4,False,2,0,3,DragPlus,5,N4
PentapatiPullar,2,1,2,2,1,False,1,0,5,Twitter for iPad,5,N2
mrdogra007,3,2,3,1,4,False,5,0,5,Twitter Web Client,5,N4
anilsoriya,1,0,0,0,1,False,0,0,0,Google,6,N8
jholkejri1,0,0,1,1,0,False,9,0,4,TweetDeck,5,N8
PatelJashavant,1,2,1,1,3,False,0,0,4,Twitter for Android,5,N1
thakkar2020,2,1,1,0,2,False,3,0,0,Twitter for iPhone,4,N8
UbcanilGupta,3,2,3,4,1,False,0,0,5,Twitter for Android,5,N4
rajan_gandhi,2,0,1,2,3,False,6,0,3,Facebook,4,N2
robertjrichey,0,0,2,0,0,False,1,0,6,Twitter Web Client,5,N8
KaushikLele,1,1,0,2,0,False,0,0,0,Twitter Web Client,6,N8
nkneeraj852,3,1,3,3,4,False,4,0,0,IFTTT,5,N3
GuillaumeBelin,3,1,4,2,1,False,4,0,4,IFTTT,5,N4
HugOfPeace,3,1,3,3,2,False,5,0,5,Twitter for iPhone,5,N3
vinodleo007,2,0,3,3,0,False,2,0,4,Twitter Web Client,4,N3
KusumBJP,3,0,2,1,1,False,5,0,6,TweetDeck,5,N0
sajagtimes,1,2,2,1,4,False,1,0,0,Twitter Web Client,5,N1
ReuvenP,1,0,1,0,2,False,8,0,4,Twitter for Android,5,N8
VendorNaija,3,0,3,4,2,False,0,0,0,dlvr.it,4,N3
shrikantswamy,3,2,1,1,3,False,0,0,5,Twitter for Android,5,N1
rsm8243,0,0,2,0,1,False,3,0,3,Twitter for Android,5,N8
rathindra1952,0,0,0,2,0,False,0,0,0,Twitter Web Client,6,N8
soufalvs,2,0,0,1,0,False,0,0,0,Facebook,4,N8
yashwant_dixit,2,1,1,2,3,False,8,0,4,Twitter for Android,5,N1
PaymundoSales,3,1,3,2,4,False,0,0,3,Upflow,5,N4
AnilKollam,3,0,3,3,0,False,1,0,0,iOS,4,N3
NikunjKikani777,2,0,3,0,1,False,4,0,6,Hootsuite,5,N8
jhansitimes1,3,1,2,3,4,False,1,0,5,Twitter Web Client,5,N4
zahid328,1,1,3,0,2,False,6,0,4,Twitter Web Client,5,N8
Bharatnewsindia,2,0,2,4,3,False,5,0,0,IFTTT,5,N4
BKSyngal,3,0,1,1,2,False,0,0,5,Twitter for iPhone,4,N0
YuvarajBJP,1,2,1,0,1,False,3,0,0,Twitter for Android,5,N1
poovaiah_sunil,0,1,2,2,1,False,0,0,3,Twitter for Windows Phone,5,N2
vikashsanjay,0,0,0,1,0,False,0,0,0,Twitter Web Client,4,N8
Young_Aawaaz,2,1,1,1,3,False,9,0,4,Twitter Web Client,5,N1
OmTrived,3,3,1,2,4,False,0,0,6,Twitter for Android,5,N4
AggregatorENews,1,0,3,3,2,False,0,0,0,IFTTT,4,N3
OfficialFinsr,3,0,3,4,2,False,4,0,3,Google,5,N4
yogeshkhetani,3,1,3,2,3,False,5,0,4,Facebook,5,N0
howtocalculate1,0,0,0,0,2,False,1,0,4,HowToCalculate,5,N8
NeverNumTwo,1,0,3,1,0,False,2,0,5,dlvr.it,5,N0
bkmshr,3,2,2,3,4,False,0,0,5,Twitter Web Client,5,N4
vivekk92,1,0,1,0,1,False,6,0,5,Twitter for Android,5,N8
iRajSaw,1,1,3,1,1,False,3,0,3,Facebook,5,N0
BudgetGenie,0,0,2,2,0,False,4,0,0,dlvr.it,5,N8
amankaasha,2,1,1,1,4,False,0,0,0,Twitter for iPhone,5,N1
vka_raj,1,0,1,3,1,False,0,0,4,Twitter Web Client,4,N0
india_links,3,0,3,4,2,False,0,0,0,dlvr.it,4,N3
oplyv,0,0,1,2,0,False,8,0,3,IFTTT,5,N8
rrorthop,3,1,3,3,3,False,5,0,4,Twitter for Android,5,N3
camkmehta,2,0,0,0,2,False,5,0,4,Twitter for iPhone,5,N8
pranay01,2,1,3,1,2,False,1,0,5,Twitter Web Client,5,N0
techto_know,3,1,0,0,4,False,0,0,6,Facebook,5,N8
maplalupanel001,0,0,0,0,1,False,2,0,5,Twitter Web Client,5,N8
physicaltraders,3,0,4,2,2,False,3,0,0,RT physicaltraders,5,N4
kgaurav707,3,3,1,2,0,False,0,0,0,Disaster for Android,5,N2
JagatSinghNegi4,2,1,2,3,0,False,0,0,5,Twitter for Android,5,N3
DSGAUR,1,0,0,1,1,False,1,0,0,Facebook,5,N8
praveennaidu228,1,0,3,4,1,False,0,0,0,koreqa,5,N4
NarendraKBJP,3,0,1,1,0,False,7,0,6,TweetDeck,5,N0
rajbodhkaul,3,2,1,2,3,False,0,0,4,Twitter Web Client,5,N1
sripimaa69,2,1,3,3,4,False,0,0,4,Twitter Web Client,5,N3
vinit1216,3,1,3,4,1,False,5,0,0,IFTTT,5,N4
vikneshmadurai,1,0,0,1,2,False,4,0,5,Twitter Web Client,5,N8
PollBoundIndia,0,0,0,0,1,False,4,0,6,Twitter Web Client,5,N8
rsmani1950_t,0,1,1,2,2,False,0,0,3,Twitter for Android,5,N1
ShivannaLokesh,2,0,0,0,3,False,2,0,0,Facebook,5,N8
imJeet10,3,1,2,3,4,False,0,0,3,Twitter Web Client,5,N4
MOOC5,1,0,2,2,2,False,1,0,0,Facebook,5,N2
RishuMongaDJ,3,0,3,4,0,False,3,0,4,IFTTT,5,N4
imgirishkhera,0,0,1,1,0,False,7,0,0,IFTTT,5,N8
ibrahim_siraj_,3,1,1,2,3,False,0,0,5,Facebook,5,N0
IBTimesSG,2,0,3,1,0,False,2,0,4,Twitter Web Client,5,N0
Indialaws,3,1,3,3,3,False,1,0,0,IFTTT,5,N3
yogeshgd37,1,0,0,0,1,False,0,0,6,Twitter for iPhone,5,N8
jankibaat1,3,1,3,1,1,False,4,0,6,Twitter Web Client,5,N0
MWhaval,2,0,2,2,4,False,0,0,3,Twitter for Android,5,N2
SFAsiaFinance,0,0,1,0,2,False,6,0,0,Twitter Web Client,5,N8
viswan9,0,1,1,1,1,False,0,0,4,Twitter for iPad,5,N1
BRUTFASHION,1,0,0,0,1,False,2,0,3,Twitter Web Client,5,N8
OurAgra,1,0,1,3,0,False,0,0,3,dlvr.it,5,N0
PitchBiteGold,1,0,3,3,0,False,2,0,0,IFTTT,5,N3
aashutoshshukla,3,1,0,2,4,False,0,0,5,Twitter Web Client,5,N4
vipul99_solanki,2,0,1,2,3,False,0,0,0,Facebook,5,N2
SuperGops,3,0,3,0,3,False,6,0,4,Twitter Web Client,5,N8
aniimesh4819,1,1,0,1,1,False,0,0,0,Facebook,5,N8
OrbView,3,0,2,2,2,False,0,0,3,IFTTT,5,N2
genuineprasanth,0,0,0,0,0,False,0,0,5,Twitter for Windows Phone,5,N8
sunilmahant,3,1,1,1,4,False,0,0,0,Facebook,5,N1
dwipalbose,2,0,1,1,1,False,0,0,4,Twitter for Android,5,N1
paulmanpreet181,0,0,0,0,1,False,0,0,3,Google,5,N8
iamchetansoni,3,0,1,1,0,False,2,0,4,Twitter Web Client,5,N0
paks3064,1,1,1,3,3,False,0,0,0,Facebook,5,N3
MJ_Thoughts007,2,0,3,3,1,False,0,0,0,IFTTT,5,N3
p_jaikumar,1,0,1,2,3,False,0,0,3,Twitter for Android,5,N1
digitalriser,0,0,0,0,0,False,0,0,4,WordPress.com,5,N8
vijaysardana,3,0,1,2,2,False,0,0,5,Twitter Web Client,5,N0
snehalsharmaa,2,0,0,2,3,False,0,0,0,Facebook,5,N8
sabyasachichha5,0,0,0,0,0,False,0,0,3,Mobile Web (M2),5,N8
manthankthakkar,1,0,1,1,2,False,0,0,4,Mobile Web (M5),5,N1
nsujoy,2,0,1,1,1,False,0,0,3,Facebook,5,N1
ShowsPakistani,0,0,0,2,1,False,0,0,4,Google,5,N8
onlyarbind,0,0,1,3,0,False,0,0,0,dlvr.it,5,N8
krr_cgt,1,0,1,1,3,False,0,0,0,Twitter Web Client,5,N1
maheshvns,0,0,0,3,1,False,0,0,0,Facebook,5,N8
Matters_India,1,0,1,2,3,False,0,0,0,WordPress.com,5,N1
InocGeorge,1,0,0,0,0,False,0,0,4,Twitter Web Client,5,N8
Vivek09041993,0,0,0,0,0,False,0,0,3,WordPress.com,5,N8
seoniranjan,2,0,0,2,3,False,0,0,0,Facebook,5,N8
avaneeshraju,1,0,1,1,0,False,0,0,4,Mobile Web (M2),5,N1
deepak921921,0,0,0,0,1,False,0,0,3,Twitter Web Client,5,N8
hkhubchandani,1,0,0,1,1,False,0,0,4,Facebook,5,N8
kureelkanpur,0,0,0,0,0,False,0,0,3,Twitter Web Client,5,N8
bciitjee,0,0,1,1,0,False,0,0,0,Facebook,5,N8
sudhkarkumars,1,0,0,1,1,False,0,0,0,Facebook,5,N8
cmaitra,0,0,0,3,0,False,0,0,0,Facebook,5,N8
amvani,1,0,0,2,0,False,0,0,0,Facebook,5,N8
InderdeepK,0,0,0,1,0,False,0,0,4,Twitter Web Client,5,N8
bhushanc80,0,0,0,0,0,False,0,0,3,Twitter Web Client,5,N8
anil795432,1,0,0,1,0,False,0,0,0,Facebook,5,N8
QeeekyMessenger,0,0,0,1,0,False,0,0,0,Facebook,5,N8
nikhilchopra,4,2,3,2,3,False,6,0,5,Twitter for iPhone,6,N2
nishjd,0,1,0,0,2,False,3,3,0,Twitter for iPad,6,N8
niraj765,0,1,1,0,1,False,7,3,4,Mobile Web (M2),6,N8
vishalgiri13111,1,4,3,3,4,False,5,1,3,Twitter for Android,6,N3
dkal20,1,2,3,3,4,False,0,4,3,Twitter for iPhone,4,N3
IYogeshRana,1,2,3,1,1,False,5,0,6,Twitter Web Client,7,N1
PramodSaxena10,2,0,2,1,1,False,3,2,6,Twitter for iPhone,6,N2
toi_jayashreeN,3,1,2,1,2,False,2,3,5,Twitter Web Client,4,N2
Pratima944,1,2,3,4,0,False,8,2,0,GrabInbox,6,N3
bhangale_manish,2,3,3,1,1,False,2,0,6,Tumblr,5,N4
mad_mykes_manse,2,3,1,2,3,False,1,4,4,Twitter Web Client,5,N1
PriyankaRajdaan,3,4,2,2,2,False,9,2,0,TweetDeck,5,N2
robin_bhutani,0,2,0,0,0,False,5,4,0,Twitter for Android,7,N8
SudhirG97909939,0,1,1,1,0,False,6,3,3,Mobile Web (M5),4,N1
DraytonDoris,1,2,4,0,2,False,7,1,0,FintechNow,6,N8
advsuneelranga,3,3,1,3,4,False,8,4,5,Twitter for Android,6,N3
RabinDa45829394,1,4,1,1,3,False,0,0,3,Twitter for Android,4,N1
narutokyuubi22,2,2,2,2,1,False,6,1,3,IFTTT,5,N2
baijukb,1,0,2,1,2,False,3,2,4,Hootsuite,4,N2
rohithcode,1,1,3,1,1,False,4,3,6,Twitter Web Client,5,N4
amiteshdubey,3,3,3,3,1,False,8,1,5,Twitter for Android,5,N3
ABhijit_RoySlgs,2,3,1,2,3,False,1,0,4,Twitter for iPhone,5,N2
nishaninsan911,1,2,2,3,0,False,9,4,0,Twitter for Windows Phone,7,N3
abhisheksinghjb,2,2,0,1,4,False,3,4,4,Mobile Web (M5),6,N1
TAKATAKindia,0,1,2,1,2,False,5,2,0,Twitter Web Client,4,N2
tbehlim,4,2,0,2,2,False,4,3,0,Twitter for Android,4,N2
monikainsan395,3,3,1,3,0,False,9,4,6,Twitter for Android,7,N3
kksarraf,1,1,1,0,4,False,6,3,3,Twitter for Android,6,N1
erkumarktr,2,2,2,2,3,False,2,1,3,Mobile Web (M2),5,N2
SundeepKPal,0,3,1,1,0,False,7,2,3,Twitter for iPhone,4,N1
sundeepa,2,0,3,1,1,False,5,3,0,TweetCaster for Android,5,N3
DRoyson,1,1,1,0,2,False,3,1,5,Twitter Web Client,5,N1
shailja31047842,3,4,1,3,3,False,8,2,4,Twitter for Android,5,N3
Chethboy,1,3,2,2,2,False,6,4,5,Twitter for iPhone,6,N2
BehanJi4CM,2,2,0,1,1,False,7,1,6,Mobile Web (M5),5,N4
sharryinsan67,0,2,0,1,0,False,9,4,4,Twitter for Android,8,N8
visumurugan,2,2,4,1,2,False,4,1,0,VoiceStorm,6,N1
RajgorYogesh,3,2,1,2,4,False,0,0,4,Twitter for Android,4,N1
MojiBadlani,1,1,1,3,0,False,9,4,0,Twitter for Android,7,N1
NimishLakhani,1,3,2,2,1,False,6,3,3,Twitter for iPhone,6,N2
amitbhatia99902,2,1,1,1,3,False,2,0,4,Facebook,4,N1
RKM0907,2,0,3,1,4,False,3,3,0,Twitter Web Client,5,N3
VikramSKumar,1,1,3,2,2,False,5,2,3,Twitter for Android,4,N2
A_True_Liar_,3,4,1,3,1,False,5,3,3,Twitter for Android,5,N3
AmitJain2612,1,1,2,2,3,False,3,1,5,Twitter Web Client,5,N2
chanduksu,2,2,0,1,3,False,7,1,6,Twitter for iPhone,5,N4
BaijayantiNaya4,0,2,1,0,1,False,4,4,5,Twitter for Android,7,N8
AjmerSufi,1,2,0,1,2,False,0,3,0,Twitter for Windows Phone,6,N1
PRANAYNORDIC,0,2,1,1,0,False,7,1,4,Twitter for Windows,4,N1
sushma17990845,3,4,1,3,2,False,9,4,6,Twitter for Android,6,N3
Nehaid1,1,3,0,2,0,False,8,4,0,Twitter for Android,6,N10
suryanraju,1,3,1,1,3,False,8,2,4,Mobile Web (M5),3,N1
apbandiv,2,1,2,1,1,False,6,1,0,Twitter for iPhone,4,N2
twsgy,2,3,4,4,2,False,2,4,0,Twitter for Android,5,N4
ZoherMalkapurw2,1,4,2,2,1,False,6,3,3,Twitter for Android,4,N2
arvind_now,2,1,3,1,1,False,3,2,5,Mobile Web (M5),5,N4
LucyPurdon,3,2,3,1,3,False,5,2,6,Twitter for iPhone,5,N4
kaliaparijat,2,2,1,2,2,False,1,0,5,Twitter Web Client,5,N1
td_das,1,2,1,0,3,False,3,4,3,Twitter for Windows Phone,5,N1
raj_up,2,2,1,1,4,False,4,3,4,Twitter Web Client,4,N1
insansimran24,3,3,1,3,2,False,9,4,6,Twitter for Android,6,N3
TheManojGarg,1,1,3,2,0,False,4,4,3,Twitter for Android,6,N10
SikhDalit,2,0,1,2,0,False,7,1,0,Twitter for iPhone,4,N2
Greg13OneWorld,0,2,0,1,1,False,6,2,3,Twitter for Android,3,N8
8080195566,1,3,2,3,2,False,8,3,4,Twitter for Android,5,N3
ashutoshkhetan,1,1,2,1,1,False,0,1,0,Twitter for Android,6,N1
gyanendra_swamy,0,1,1,1,1,False,9,4,0,Twitter for iPad,4,N1
leadsbot,2,2,4,1,3,False,5,1,0,www.leadsrobot.co,5,N4
ksonuin,1,3,1,2,2,False,2,0,5,Twitter for iPhone,4,N2
evancooper10,2,4,2,1,3,False,1,3,4,Twitter Web Client,5,N4
mpdubey86,3,2,1,1,4,False,3,2,5,Twitter for iPhone,5,N1
csharitha,3,2,1,2,2,False,6,3,6,Twitter Web Client,5,N1
tanayrajput,1,3,3,2,1,False,4,4,4,Twitter for Android,6,N1
kaminiinsan26,2,2,1,3,0,False,9,4,0,Twitter for iPhone,7,N3
Its_me_pervaiz,1,4,0,1,1,False,8,2,3,Twitter for Android,4,N10
way2ranga,2,1,2,3,2,False,1,4,3,Twitter for Android,6,N3
SocialTamasha,1,1,2,1,3,False,8,1,3,TweetDeck,5,N1
AAPDelhi2020,0,2,1,0,1,False,9,1,0,Twitter for Android,4,N8
ShuvaRaha,2,1,3,1,1,False,5,1,0,Twitter Web Client,6,N3
lazybsingh,1,3,1,3,0,False,0,0,3,Twitter for Android,4,N1
EqubalHamza,2,2,0,1,3,False,2,1,4,Facebook,5,N1
IqbalGrewal1,3,4,1,1,2,False,7,3,6,Twitter for iPhone,6,N1
Mongol_Kublai,1,0,1,2,2,False,3,3,4,Twitter Web Client,4,N1
Youth4Lekhi,3,2,2,2,2,False,6,2,6,Twitter for Android,5,N2
BhupenderINC,2,3,1,2,4,False,5,4,0,Mobile Web (M5),5,N2
gpgobinath,3,2,2,1,4,False,4,4,4,Twitter for iPhone,6,N1
MadanBatra2,2,3,1,3,1,False,9,4,5,Twitter for Android,7,N3
RajeevBanduni,2,1,4,1,3,False,6,4,3,Twitter for iPhone,6,N1
khan_zafar99,1,0,2,2,1,False,9,2,5,Twitter for Android,4,N2
monishkhore1,1,2,3,3,3,False,8,0,0,Twitter for Android,5,N3
Avneep_Nair,0,3,1,1,1,False,5,4,0,Twitter for Windows Phone,4,N1
DjSreeraj,1,1,2,1,3,False,4,1,5,Twitter Web Client,5,N4
hemantpawar017,1,2,0,1,0,False,2,3,6,Twitter for Android,6,N10
lyingbox,2,4,1,2,0,False,0,3,4,Twitter for Android,4,N1
rajanmahan,3,1,2,1,2,False,7,1,6,Twitter Web Client,5,N4
k_vilayati,0,2,1,2,2,False,0,2,0,Twitter for iPhone,4,N2
