screen_name,u_fol,u_fav,u_lis,u_sta,u_fri,ver,hash_freq,avg_ret,avg_fav,source,sentiment,partition
suraiya95,4,3,4,3,2,False,1,2,5,Mobile Web (M5),5,N0
Droid,4,0,4,4,0,False,8,0,3,dlvr.it,6,N0
arunjei,4,2,3,2,3,False,2,1,6,Twitter for iPhone,3,N0
RanaAyyub,4,3,4,3,1,True,0,4,6,TweetDeck,5,N0
TheDeccanHerald,4,1,4,4,1,True,6,0,5,Twitter Web Client,4,N0
rmtrmt99,4,4,3,3,4,False,7,4,4,Twitter for iPhone,4,N0
journalistreyaz,3,3,4,3,4,False,4,2,6,Twitter for Android,5,N1
thehariarora,4,2,3,4,3,False,0,0,0,IFTTT,6,N0
ETNOWlive,4,0,4,4,2,True,4,0,5,Twitter Web Client,4,N0
BNVijaykumar,4,2,3,1,3,False,6,1,6,Twitter for iPhone,6,N0
sandy_angle,4,4,3,4,4,False,3,1,4,Twitter for Android,7,N0
TarunRathi9898,4,3,2,2,4,False,5,3,6,Twitter for iPhone,5,N0
drramansingh,4,1,4,2,1,True,3,1,6,Twitter for Android,6,N0
ProfSRK,3,4,4,3,2,False,3,1,6,Twitter Web Client,5,N1
anandverite,4,0,4,1,0,False,1,0,6,Facebook,4,N0
AamAadmiParty,4,2,4,4,3,True,5,3,0,Twitter for Android,5,N0
NamoApp,4,2,3,2,2,False,0,4,6,TweetDeck,5,N0
ibtimes_india,4,1,4,4,1,True,4,0,5,Twitter Web Client,5,N0
Indian_Biz,4,1,4,3,4,False,7,0,3,Indian Business news,4,N0
TweetNitinS,4,3,4,3,4,True,7,2,6,Twitter for iPhone,4,N0
SnghAP,4,4,3,4,4,False,0,2,0,TweetDeck,4,N0
Hindu_007,4,3,3,4,1,False,2,4,5,Twitter Web Client,4,N0
yo_yo_baba,4,2,4,4,3,False,6,1,0,dlvr.it,6,N0
Chandrruiyer,4,4,3,4,3,False,9,2,4,Twitter for iPhone,5,N0
The0mnipresent,4,2,2,3,2,False,5,1,6,Mobile Web (M2),5,N0
irocksid,4,3,4,2,4,True,4,0,6,Twitter for iPhone,6,N0
anujdeshpandey,3,3,4,2,4,False,7,1,6,Twitter for Android,4,N1
PMOIndia,4,0,4,3,3,True,3,3,6,Twitter Web Client,6,N0
Syddie,4,4,3,4,3,False,0,3,5,Twitter for Android,6,N0
neelkanthmishra,4,1,3,1,2,False,6,1,6,Twitter for Android,5,N0
HuffPostIndia,4,1,4,4,1,True,8,0,6,SocialFlow,5,N0
Shyam17,4,0,4,4,0,False,4,0,4,Gremlin Social,5,N0
NalakaG,4,4,4,3,2,True,5,4,6,Twitter Web Client,4,N0
CollectedN,4,0,4,4,4,False,0,0,0,IFTTT,3,N0
LibertyForUSA,4,4,3,4,4,False,2,4,3,Twitter Web Client,4,N0
rupa_jha,4,2,3,1,3,False,3,2,6,Twitter for iPhone,4,N0
JeanetteThomas1,4,1,3,2,3,False,7,3,5,Twitter Web Client,5,N0
BuzzSaffa,4,2,4,4,0,False,5,1,0,Saffa AD July,5,N0
sureshpprabhu,4,1,4,3,1,True,5,1,6,Twitter for iPhone,6,N0
EchoAnalytics,4,3,4,2,4,False,4,0,0,EchoAnalytics,6,N0
MobiKwik,4,3,4,3,4,True,3,2,6,Twitter Web Client,6,N0
item_boyy,4,3,3,4,3,False,0,3,3,Twitter for Android,4,N0
Bak_lal,4,4,3,3,4,False,6,4,5,Twitter for Android,4,N0
smritiirani,4,0,4,3,2,True,9,3,6,Twitter for iPhone,5,N0
DealStreetAsia,4,1,4,4,2,False,6,0,4,Buffer,5,N0
ANITARATHI,4,4,2,2,3,False,4,1,6,Twitter for Android,4,N0
Gadgets360,4,0,4,4,0,True,0,0,6,TweetDeck,5,N0
DJSiri,4,4,4,4,4,False,1,4,3,Twitter for iPad,4,N0
JKviews,4,2,3,2,3,False,5,1,6,Twitter Web Client,3,N0
a_RAGA_soldier,4,4,3,3,4,False,1,0,5,Facebook,5,N0
globalfindex,4,2,4,1,3,False,7,1,6,Hootsuite,6,N0
ibnlokmattv,4,1,4,4,1,True,0,0,6,IBNLokmat,5,N0
NeetuUpadhyay25,4,4,3,4,1,False,9,1,0,Twitter Web Client,6,N0
Tracxn,4,3,4,2,4,True,5,0,5,Twitter Web Client,5,N0
DrTahirZaidi,4,3,4,4,3,False,3,2,4,Twitter for iPhone,4,N0
AAP4ODISHA,4,2,3,3,4,False,0,3,5,Twitter for Android,4,N0
thesuniljain,4,0,4,3,2,True,2,2,6,Twitter for Android,5,N0
Xentagz,4,3,4,4,2,False,6,3,3,Tweetbot for iΟS,5,N0
bjpsamvad,4,1,4,3,2,True,4,4,6,Twitter for Android,4,N0
ShutapaPaul,4,2,3,2,3,False,4,0,6,Twitter for iPhone,7,N0
Pritpal77777,4,4,2,4,4,False,9,4,6,Twitter for iPhone,6,N0
ANI_news,4,0,4,4,0,True,8,1,6,Twitter Web Client,4,N0
NarenderKSharm2,4,4,3,3,4,False,7,2,3,Twitter for Android,5,N0
empiredecline,4,3,4,3,4,False,3,1,0,Twitter for iPhone,3,N0
Veki551155,4,1,4,4,3,False,0,0,4,IFTTT,6,N0
TharoorianKhan,4,4,3,4,2,False,7,1,5,Twitter for iPad,5,N0
rabhishek1982,4,2,4,2,1,True,5,3,6,Twitter for Android,5,N0
NewProphecyBook,4,2,3,2,4,False,0,0,4,Twitter Web Client,4,N0
sampad,4,3,4,4,3,True,1,1,6,TweetDeck,6,N0
mathrubhumi,4,0,4,4,0,False,3,0,5,dlvr.it,4,N0
AnkitKumarPro,4,3,3,3,4,False,4,3,3,Twitter Web Client,5,N0
AashishKhetan,4,1,4,3,3,True,6,4,6,Twitter Web Client,5,N0
sharwanpatel111,4,4,1,2,4,False,2,2,6,Twitter for Android,5,N0
fatima_zoya26,4,2,3,4,2,False,1,2,6,Twitter for iPhone,6,N0
EconomicTimes,4,1,4,4,0,True,4,0,6,TweetDeck,4,N0
RealBhikhu,4,4,3,3,4,False,8,4,3,Twitter for Android,5,N0
ariinss,4,4,4,3,3,False,5,1,0,Twitter for iPhone,6,N0
azpat0,4,3,4,4,4,False,0,0,0,Google,7,N0
ChennaiMP,4,0,4,4,2,False,2,0,4,Facebook,4,N0
PreetiSMenon,4,4,4,3,2,True,7,3,6,Twitter for Android,4,N0
TeestaSetalvad,4,0,4,2,1,False,0,1,6,Twitter Web Client,3,N0
paramporul,4,3,2,4,4,False,3,1,5,Twitter for iPhone,5,N0
NewsWorldIN,4,2,4,4,2,True,6,0,5,Twitter Web Client,4,N0
manish0891,4,2,3,4,0,False,9,3,6,Mobile Web (M5),5,N0
RajivMakhni,4,1,4,3,3,True,1,1,6,Twitter for Android,6,N0
TheModiEra,4,1,2,2,3,False,7,0,6,Twitter Web Client,5,N0
jitubhaiyajgd,4,3,3,2,2,False,3,4,6,Twitter for Android,6,N0
MufflerMan_vish,4,4,3,4,4,False,4,2,0,Twitter for iPhone,4,N0
MaheishGirri,4,2,4,3,3,True,8,2,6,Twitter for Android,5,N0
GanatraParesh,4,4,3,4,4,False,5,4,3,Twitter for Android,4,N0
Raminations,4,4,4,3,1,False,0,0,4,TweetDeck,5,N0
YouBrandInc,4,0,4,4,4,False,4,0,0,YBISSE,6,N0
DailyO_,4,1,4,3,0,True,6,1,6,Twitter Web Client,4,N0
greencomedian,4,3,4,2,4,False,2,3,4,Twitter for iPhone,5,N0
milligazette,4,3,4,4,2,True,0,1,6,Facebook,4,N0
antoniomanager,4,4,4,4,4,False,0,0,5,Twitter for iPad,7,N0
innova_scape,4,2,4,4,0,False,6,0,5,IFTTT,5,N0
Unocoin,4,3,4,3,3,True,7,1,6,Buffer,5,N0
drajaykumar_ias,4,1,4,1,1,False,6,1,6,Twitter Web Client,6,N0
Amitjanhit,4,2,3,3,3,False,1,4,6,Twitter for Android,4,N0
_gaurav,4,4,3,4,4,False,2,3,0,Twitter for iPhone,4,N0
jyotikatharia,4,3,3,3,3,False,8,2,6,Twitter for Android,6,N0
upadhyaysbjp,4,4,4,2,3,True,5,4,6,Twitter for Android,4,N0
imabhishek268,4,1,1,3,4,False,3,0,6,Twitter for BlackBerry,5,N0
kingofpayments,4,0,4,4,2,False,7,0,0,RoundTeam,5,N0
ShadmaTahseen,4,4,3,4,4,False,8,3,3,Twitter Web Client,4,N0
AutomaticaJones,4,2,4,2,4,False,5,0,4,Twitter Web Client,6,N0
Outlookindia,4,0,4,4,0,True,4,1,6,Twitter Web Client,4,N0
prasanto,4,4,4,4,4,True,9,4,5,Twitter for Android,4,N0
TheHolisticWork,4,1,4,4,2,False,4,0,5,The Holistic Works,5,N0
sambitswaraj,4,2,4,3,3,True,3,2,6,Twitter for iPhone,5,N0
drkiritpsolanki,4,3,3,2,3,False,6,1,6,Facebook,5,N0
ShopClues,4,3,4,3,2,False,3,0,6,OneDirect Suite,7,N0
jkinsan1,4,2,3,4,4,False,7,3,0,Twitter for Android,6,N0
ajitbhinder,4,1,3,3,4,False,0,2,6,Twitter for iPhone,4,N0
acorn,4,4,4,4,3,True,0,1,6,Twitter for Mac,4,N0
PKBansall,4,3,2,2,4,False,5,1,6,Twitter for iPhone,5,N0
nfcbanking,4,0,4,4,1,False,0,0,0,dlvr.it,5,N0
HMTHindu,4,4,3,4,4,False,6,4,5,Twitter for Android,6,N0
ideasurf,4,2,4,2,4,False,5,0,4,Twitter Web Client,6,N0
BJP4India,4,0,4,4,0,True,6,2,6,Twitter Web Client,5,N0
shuvankr,4,4,4,4,2,False,1,4,3,Twitter Web Client,4,N0
indiacom,4,1,4,4,2,False,4,0,4,Hootsuite,4,N0
mepratap,4,1,4,3,3,True,8,3,6,Twitter for iPhone,5,N0
dr_idrisi,4,4,3,3,3,False,3,1,3,Twitter for Android,5,N0
iFaridoon,4,3,4,4,3,True,2,0,6,Twitter for Android,8,N0
vidyarthee,4,3,3,1,4,False,7,3,6,Twitter for iPhone,5,N0
sanghamitra_m,4,2,3,3,4,False,8,1,6,Put your button on any page! ,4,N0
abhisar_sharma,4,4,4,3,2,True,0,2,6,Twitter for Android,4,N0
ShekharGupta,4,4,4,2,4,True,5,1,6,Twitter for iPad,4,N0
NewsTrackLive,4,0,4,4,0,False,3,0,0,Facebook,5,N0
SEO_SERP_SEM,4,2,4,4,3,False,4,0,5,dlvr.it,6,N0
TARSEMCHANANA,4,4,2,4,4,False,9,4,6,Twitter for Android,6,N0
disruptologist,4,3,4,2,4,False,6,0,4,SoDash,5,N0
