screen_name,u_fol,u_fav,u_lis,u_sta,u_fri,ver,hash_freq,avg_ret,avg_fav,source,sentiment,partition
TweetDonga,2,2,2,4,2,False,7,4,3,Mobile Web (M5),6,N1
tk24dutta_india,1,1,2,3,0,False,0,0,0,Twitter Web Client,3,N0
Official_IILD,1,0,3,1,1,False,4,0,4,Twitter Web Client,6,N0
anjumahendroo,4,4,2,2,1,False,6,2,0,Twitter for iPad,5,N2
kaushalsingla2k,1,3,0,1,2,False,7,3,5,Twitter for iPhone,5,N0
rajan_gandhi,2,0,1,2,3,False,6,0,3,Facebook,4,N1
amol_kulk,2,2,4,1,2,False,5,1,6,Twitter for Android,6,N0
Ritu_Dey,1,1,1,0,2,False,3,3,3,Twitter for iPhone,7,N0
ModiNamoallday,0,2,1,1,0,False,9,1,0,TweetDeck,6,N0
_abhisingh_,4,1,1,2,3,False,1,4,5,Twitter for Android,5,N0
MrsGundhi,0,3,2,2,0,False,2,3,0,TweetDeck,4,N1
PreetIn00536904,2,2,2,4,1,False,9,4,3,Twitter for Android,7,N1
11patelmukesh,1,3,1,3,1,False,0,0,0,Twitter Web Client,3,N0
baijukb,1,0,2,1,2,False,3,2,4,Hootsuite,4,N0
Manpreetshallu1,0,4,0,2,0,False,7,4,0,Twitter for Android,7,N7
digitallguru,1,0,1,0,1,False,4,2,4,Twitter for iPhone,5,N7
onehobbit,2,1,2,2,4,False,7,4,3,Twitter for iPad,4,N1
WhatPardeepSays,2,2,1,1,3,False,5,3,5,Twitter for Windows,6,N0
howzzattt,1,0,0,1,2,False,6,1,5,Twitter Web Client,5,N7
sharmasioc,1,1,1,0,0,False,2,1,6,Twitter for iPhone,6,N7
BJP4Ktka,2,1,1,1,2,False,3,0,6,IFTTT,5,N0
shuklakovid,0,3,2,2,1,False,6,3,3,Twitter Web Client,3,N1
nishaninsan911,1,2,2,3,0,False,9,4,0,Twitter for Windows Phone,7,N0
NarananNambi,4,3,2,2,3,False,6,4,3,Twitter for Android,4,N2
gokul64,2,0,1,3,1,False,0,0,0,Facebook,5,N1
Amangera2012,1,2,0,1,2,False,4,2,0,Mobile Web (M5),4,N0
SandeepUniyal4,2,4,1,2,0,False,8,3,4,Twitter for Android,6,N0
saisasankparimi,1,1,2,0,1,False,7,2,0,ib_devops,6,N7
malujagdish,2,3,2,1,3,False,1,2,5,Twitter for Android,7,N1
vickygovar,1,2,0,2,3,False,3,3,4,Twitter for iPhone,4,N7
charanj60362600,0,0,1,1,0,False,6,0,4,Raid for Android,6,N7
AnujTodi,1,2,1,0,2,False,4,1,6,Twitter for iPhone,5,N0
ShuvaRaha,2,1,3,1,1,False,5,1,0,Twitter Web Client,6,N0
GirishSavant1,2,2,2,2,2,False,7,4,6,Mobile Web (M2),3,N1
poovaiah_sunil,0,1,2,2,1,False,0,0,3,Twitter for Windows Phone,5,N1
MadanBatra2,2,3,1,3,1,False,9,4,5,Twitter for Android,7,N0
bilkulsedhibaat,1,0,1,3,0,False,0,0,0,dlvr.it,4,N0
Paresh_Luhar,2,4,2,2,2,False,9,3,4,TweetDeck,4,N1
Lokesh__Bhavsar,1,3,1,1,4,False,3,4,3,Mobile Web (M5),6,N0
Its_me_pervaiz,1,4,0,1,1,False,8,2,3,Twitter for Android,4,N7
anshumapandit90,1,3,2,2,3,False,2,3,0,Twitter for Windows,4,N1
sharmamaanoj,0,0,1,1,0,False,3,3,5,Twitter Web Client,5,N7
finaco_in,1,2,1,0,3,False,6,1,5,Twitter Web Client,5,N0
suresh_batha,1,2,3,1,1,False,6,2,0,Twitter for iPhone,6,N0
devesh_s_sharma,2,1,2,2,2,False,8,1,6,Twitter Web Client,5,N1
sukalyanfouzdar,2,1,2,2,3,False,7,4,3,Twitter for iPhone,7,N1
Rajesh40920603,2,3,1,3,1,False,9,4,4,Twitter for Android,7,N0
bciitjee,0,0,1,1,0,False,0,0,0,Facebook,5,N7
saurabh0406,1,1,0,3,2,False,4,4,4,Twitter for Android,4,N7
DrBhanshali,2,3,2,2,2,False,9,2,6,TweetDeck,4,N1
jotsekhon11,2,4,0,1,1,False,1,2,3,Twitter for Android,6,N7
aanch29,1,2,2,2,3,False,1,4,0,Twitter for iPad,3,N1
mobap_gr,0,0,1,1,0,False,4,0,3,IFTTT,5,N7
topofficials,1,0,1,0,1,False,3,0,5,Twitter Web Client,5,N7
AjmerSufi,1,2,0,1,2,False,0,3,0,Twitter for Windows Phone,6,N0
eWalletIndia,1,1,1,0,1,False,6,1,6,Twitter for iPhone,5,N0
erkumarktr,2,2,2,2,3,False,2,1,3,Mobile Web (M2),5,N1
JasvirSingh7777,2,3,1,3,0,False,8,4,0,Twitter Web Client,7,N0
benistonj,2,1,2,1,4,False,3,3,4,Twitter for Android,6,N1
jaspreet034,0,1,1,2,0,False,7,4,3,Twitter for Android,8,N0
21_tejas,2,3,2,2,1,False,9,1,5,TweetDeck,4,N1
TheRohitJadhav,1,0,0,1,2,False,3,2,4,Twitter for Android,6,N7
lvkudva,1,3,2,2,3,False,5,4,0,Twitter for Windows Phone,4,N1
JSBpune,0,0,1,1,0,False,1,0,3,Facebook,5,N7
vka_raj,1,0,1,3,1,False,0,0,4,Twitter Web Client,4,N0
_F9_F10,1,2,0,1,2,False,4,3,0,Twitter for Windows,5,N0
KottamAkhila,1,1,2,0,2,False,6,2,0,ib_devops,6,N7
basucall,2,4,1,2,1,False,6,4,4,Twitter for iPhone,3,N1
kaminiinsan26,2,2,1,3,0,False,9,4,0,Twitter for iPhone,7,N0
3Shivaravindra,2,4,2,2,1,False,3,1,6,Twitter for Android,7,N1
yourzRajesh,1,1,1,1,4,False,7,3,3,Twitter Web Client,5,N0
80_ruchita,2,3,2,2,2,False,9,1,6,TweetDeck,5,N1
chinmayasnpt9,0,2,1,1,0,False,2,0,5,Twitter for Android,6,N0
mhzaman786,1,1,0,1,3,False,2,1,0,Mobile Web (M2),4,N0
RakeshDas384,0,3,1,0,2,False,5,4,3,Twitter for Android,6,N7
ankushkchauhan,0,0,1,1,1,False,0,0,3,dlvr.it,4,N7
ActMatloob,1,0,2,2,0,False,3,2,0,Mobile Web (M5),4,N1
MDNJVD,1,2,0,2,2,False,1,0,0,Facebook,5,N7
tanayrajput,1,3,3,2,1,False,4,4,4,Twitter for Android,6,N0
VGKfan,2,2,2,1,3,False,8,4,4,Twitter for iPhone,6,N1
AmarInsan77777,2,3,1,3,1,False,8,4,0,Twitter Web Client,7,N0
sivakumar77077,2,1,0,1,1,False,6,3,6,Twitter for Android,5,N7
aapumesh,1,3,2,2,1,False,9,2,5,TweetDeck,5,N1
deekshasingh89,2,2,1,1,3,False,3,1,4,Twitter Web Client,7,N0
Amit_IND_85,1,1,2,3,0,False,2,4,0,Twitter for iPhone,4,N0
kksarraf,1,1,1,0,4,False,6,3,3,Twitter for Android,6,N0
imgirishkhera,0,0,1,1,0,False,7,0,0,IFTTT,5,N7
ShreySoni7,2,3,1,2,2,False,9,1,3,TweetDeck,4,N1
DemonLeaks,1,0,2,2,2,False,3,0,3,Paper.li,6,N1
ShyamIndoliya,1,2,0,1,2,False,3,2,5,Twitter Web Client,4,N0
ismitevijay,2,0,1,2,3,False,0,4,0,Twitter for iPhone,3,N1
Gurvinder41777,2,2,2,4,2,False,8,4,3,Twitter for Android,5,N1
Rohitjamwal1,1,1,3,1,1,False,4,3,5,Twitter for Android,6,N0
suryato6,0,2,2,2,0,False,7,2,0,TweetDeck,5,N1
drmaran,2,0,2,1,1,False,3,1,6,Hootsuite,4,N1
TanniBadlani,1,1,0,3,0,False,9,4,0,Twitter for Android,7,N7
sumedhasobti,1,1,1,0,1,False,6,0,4,Twitter for iPhone,6,N7
vgoel28,0,3,1,1,1,False,5,3,0,Twitter Web Client,5,N0
amitbhatia99902,2,1,1,1,3,False,2,0,4,Facebook,4,N0
suvie_chandra,0,3,1,2,0,False,4,1,0,TweetDeck,6,N6
AnitaYa05853817,1,3,2,2,2,False,5,2,5,Twitter for Android,7,N1
OurAgra,1,0,1,3,0,False,0,0,3,dlvr.it,5,N0
Shikhadudeja1,2,2,0,3,2,False,9,4,3,Twitter for Android,6,N7
EraviGopan,1,2,3,1,2,False,0,4,3,Twitter for iPhone,6,N0
narutokyuubi22,2,2,2,2,1,False,6,1,3,IFTTT,5,N1
RaymondPagnucco,2,0,2,1,1,False,5,3,5,Twitter for iPhone,4,N1
Niki3484,1,1,0,2,2,False,7,4,0,Twitter for Android,7,N7
buyitdaily,1,1,1,0,3,False,1,0,0,Twitter for Android,7,N0
parsanttanwar,0,0,1,1,0,False,4,2,0,Twitter for Windows,5,N7
ramiitgrad,0,1,2,1,1,False,2,3,4,Twitter for Android,4,N0
Zoyamirr,2,3,1,2,1,False,3,1,6,Twitter for iPhone,5,N1
amitc17,1,3,1,2,0,False,7,0,5,Twitter Web Client,6,N0
das_debajyoti,1,0,2,1,3,False,4,0,0,Facebook,4,N0
ahsiA_Aisha,2,2,0,2,4,False,6,4,4,Twitter for Android,6,N7
sandymaan51,1,2,2,3,0,False,9,4,3,Twitter for Android,6,N0
GirishRPawar,0,2,1,2,1,False,8,2,3,Twitter Web Client,5,N0
aditya_astro,2,0,1,1,4,False,0,1,0,Mobile Web (M2),4,N0
kalpit90559171,1,1,2,0,2,False,5,1,5,Twitter for Android,5,N7
sachintidke2,1,1,0,1,3,False,1,4,4,Twitter for iPhone,4,N0
jurs07,2,4,1,2,2,False,8,3,0,Twitter for iPad,6,N1
VisakhaSingh10,0,3,0,1,2,False,6,4,0,Twitter for Android,7,N7
arijitu,2,0,1,3,1,False,0,0,3,Facebook,5,N0
GamyaPatel,1,3,2,2,1,False,9,1,5,TweetDeck,4,N1
santoshdas_2015,0,0,1,2,1,False,3,0,0,IFTTT,7,N7
hemantpawar017,1,2,0,1,0,False,2,3,6,Twitter for Android,6,N7
puruv,2,2,2,1,3,False,3,4,5,Twitter for iPhone,6,N1
PrajaktaGaikw15,1,2,1,0,1,False,5,2,3,Twitter Web Client,6,N0
vinurajvarma,2,0,2,1,2,False,4,0,4,Buffer,5,N1
rajcerin,1,1,1,2,0,False,0,2,3,Twitter Web Client,4,N0
ErnestHugh1,1,1,2,0,1,False,1,4,0,Mobile Web (M2),5,N7
dhruvsharmaits1,2,3,1,1,3,False,4,3,0,Twitter for Android,3,N0
prometheusknows,1,1,1,1,2,False,6,1,4,Mobile Web (M5),4,N0
Neha77771,2,3,1,3,0,False,8,4,0,Twitter for Android,7,N0
QuamilMistry,1,3,2,2,1,False,9,1,4,TweetDeck,4,N1
Yo_Shobha,0,1,1,2,1,False,1,0,0,None,5,N0
sshenolikar,2,1,0,1,3,False,2,4,6,Twitter for Android,6,N7
ShaktiSivananda,1,2,3,1,3,False,3,4,3,Twitter for Android,6,N0
Hindustan360,1,2,1,0,2,False,7,0,6,Twitter Web Client,5,N0
Faridoonfanclub,1,0,2,2,1,False,4,0,6,WordPress.com,6,N7
SundeepKPal,0,3,1,1,0,False,7,2,3,Twitter for iPhone,4,N0
sambit_93,2,2,2,2,4,False,5,4,0,Twitter for Android,7,N1
Khoj_16,2,1,1,1,2,False,0,3,4,Twitter for iPad,5,N0
UjjainAbhay,1,3,0,1,1,False,0,1,5,Twitter for iPhone,4,N7
navjeet11021999,1,0,1,3,0,False,6,3,4,Twitter for Android,6,N0
negishalaka,1,3,1,2,2,False,9,1,5,TweetDeck,4,N0
TAKATAKindia,0,1,2,1,2,False,5,2,0,Twitter Web Client,4,N1
dharmpaljodha77,2,3,0,2,1,False,8,4,0,Twitter for Android,7,N7
sif81,2,0,1,0,3,False,4,3,3,Twitter for Android,5,N7
1GABRU,1,1,1,0,3,False,2,0,3,Twitter for iPhone,6,N7
MOOC5,1,0,2,2,2,False,1,0,0,Facebook,5,N1
RamanSinghFans,2,2,1,1,0,False,6,1,6,Twitter Web Client,5,N0
rani_prani6994,2,2,1,3,1,False,7,4,3,Twitter for Android,7,N0
gauravdporwal,1,2,2,1,2,False,9,2,4,Facebook,5,N0
GoodPplSuffer,0,1,1,1,0,False,0,2,4,Twitter for iPhone,4,N0
NimishLakhani,1,3,2,2,1,False,6,3,3,Twitter for iPhone,6,N1
iAmHrit,1,3,0,1,2,False,6,1,5,Twitter for Android,6,N0
Avneep_Nair,0,3,1,1,1,False,5,4,0,Twitter for Windows Phone,4,N0
Happy_Platz,0,1,1,2,0,False,3,4,0,Mobile Web (M5),5,N0
piyushpth,2,2,2,1,3,False,4,4,0,Mobile Web (M5),4,N1
jaydip_d,1,1,1,0,1,False,8,3,5,Twitter for Android,7,N0
Abhi_ASE,1,0,1,0,2,False,2,0,3,Facebook,5,N7
Prathosh,2,1,2,2,1,False,9,1,6,Twitter for Android,6,N1
vivekaggarwal78,2,0,1,1,3,False,1,0,0,Twitter for Android,3,N0
meradesh_mahaan,2,2,1,1,4,False,9,0,4,Twitter Web Client,6,N0
chinnusenthil1,1,0,2,1,0,False,5,1,6,Twitter Web Client,5,N0
sudheerb2000,1,3,0,2,1,False,7,3,4,Twitter for Android,4,N7
jai98777,1,3,0,2,2,False,0,4,3,Twitter for Android,4,N7
HossainRafay,0,3,1,1,0,False,6,4,0,Twitter for iPhone,6,N0
agnisvann,1,1,2,2,2,False,3,0,3,Google,5,N1
nuggettoffy,0,2,1,1,2,False,8,4,0,Mobile Web (M5),5,N0
devesh2690,2,2,1,1,1,False,4,3,5,Twitter for iPhone,5,N0
Mohanac23448078,0,1,1,2,0,False,3,2,4,Twitter for Android,4,N0
OVBICanada,1,3,2,1,1,False,8,1,5,Facebook,6,N0
anandchati,2,1,1,0,3,False,0,4,0,Twitter for iPhone,6,N7
kdleo1,2,1,1,1,4,False,7,2,0,Twitter for Android,7,N0
ashi4581,1,0,1,1,2,False,9,0,4,Twitter Web Client,3,N0
maninhart,1,2,2,2,1,False,2,3,3,Twitter for Windows Phone,5,N1
ZoherMalkapurw2,1,4,2,2,1,False,6,3,3,Twitter for Android,4,N1
DrHarish_Joshi,2,0,1,1,0,False,0,1,6,Facebook,6,N0
tahmidoha,1,3,2,2,3,False,3,4,0,Twitter for Android,7,N0
kaushalkumarya,1,3,0,1,2,False,7,4,0,Mobile Web (M5),5,N0
saharsa_india,2,2,1,1,0,False,4,0,4,Mobile Web (M5),5,N0
ATamariya,0,1,2,2,1,False,1,4,3,Twitter for Android,4,N1
KarulkarGirish,2,3,1,1,2,False,8,1,5,Twitter Web Client,6,N0
thakkar2020,2,1,1,0,2,False,3,0,0,Twitter for iPhone,4,N7
MeradeshEek,0,0,1,1,0,False,9,2,0,TweetDeck,5,N7
GeekBoyOfficial,1,1,1,0,1,False,5,0,6,Twitter Web Client,6,N7
santanusen05,1,2,0,1,3,False,2,4,5,Twitter for Android,4,N0
voiceofsanjeev,1,1,2,2,1,False,6,2,4,Twitter for iPhone,5,N1
HumChutiye_Hai,0,0,1,1,0,False,9,3,0,TweetDeck,6,N7
mridulmayank9,1,2,2,2,1,False,0,4,0,Twitter for Android,7,N0
hspartha,1,3,2,1,3,False,5,3,3,Twitter for iPhone,6,N0
atulgbnup,2,0,1,1,0,False,7,1,0,RoundTeam,5,N0
TheManojGarg,1,1,3,2,0,False,4,4,3,Twitter for Android,6,N0
deviprasadv,2,2,1,1,2,False,5,4,4,Twitter for iPad,4,N0
namkeen_mirchi,0,1,1,2,1,False,0,0,3,Twitter for Android,3,N0
saileshpandey,1,3,0,2,2,False,8,4,0,Twitter for iPhone,5,N7
voyagergalactic,2,1,1,0,2,False,5,2,6,Twitter for Android,5,N7
manjeet_sc,1,2,0,1,1,False,2,1,5,Twitter for Android,4,N0
Young_Aawaaz,2,1,1,1,3,False,9,0,4,Twitter Web Client,5,N0
chandni_chawk,0,0,1,1,0,False,9,3,0,TweetDeck,6,N7
GhildiyalSaumya,1,2,2,1,1,False,3,3,4,Twitter for iPhone,4,N0
bhatti_gurman,1,0,2,2,1,False,2,3,0,Twitter for iPhone,6,N0
DjSreeraj,1,1,2,1,3,False,4,1,5,Twitter Web Client,5,N0
Shaliniddun,1,3,1,3,0,False,9,4,0,Twitter for Android,7,N0
sanjay_924,2,0,1,1,2,False,7,2,3,Twitter Web Client,6,N0
guptaak1960,1,1,2,2,1,False,0,0,3,Twitter for Windows Phone,5,N1
kdhupkar,2,3,1,2,3,False,0,4,4,Twitter for iPhone,6,N1
verma_parvati,2,2,0,1,0,False,6,4,0,Twitter for Android,7,N7
Guppi_Abhi,1,1,1,0,2,False,1,4,3,Twitter for Android,4,N0
hemantsinghrjpu,2,3,1,1,1,False,5,2,6,Twitter for Android,5,N0
sarojinsa19,0,0,1,2,1,False,8,2,0,Twitter for Android,7,N7
sancarbabu,1,2,0,1,2,False,3,3,4,Twitter for Android,5,N0
thecuriousindie,1,2,1,2,2,False,4,3,5,Twitter for iPhone,4,N0
SocialTamasha,1,1,2,1,3,False,8,1,3,TweetDeck,5,N0
indiarises,1,0,2,1,1,False,4,0,0,Paper.li,6,N0
singh_saurabh10,2,0,1,1,0,False,2,1,3,Twitter Web Client,5,N0
abhiirich,1,1,2,2,1,False,0,0,3,Facebook,5,N1
SRKgaurav1,1,3,1,3,0,False,5,4,0,Twitter for iPhone,6,N0
pnsureshkumar,2,1,1,1,3,False,1,4,5,Twitter Web Client,4,N0
PiyushInsan8,0,2,1,2,0,False,9,4,0,Twitter for Android,7,N0
manugurumanohar,2,3,1,1,4,False,2,2,4,Twitter for Android,6,N0
tannaparag,2,1,1,0,1,False,6,3,4,Twitter for Android,6,N7
shamshadshaique,1,2,0,1,1,False,8,2,0,Twitter for Android,3,N0
Mongol_Kublai,1,0,1,2,2,False,3,3,4,Twitter Web Client,4,N0
GauJ,2,2,2,1,2,False,4,4,3,Twitter for iPhone,5,N1
DSGAUR,1,0,0,1,1,False,1,0,0,Facebook,5,N7
Mohi8kr,1,3,1,2,1,False,9,1,5,TweetDeck,5,N0
aijazahmedit,1,1,1,2,0,False,0,0,3,Google,5,N0
pramodvrao,1,0,2,1,2,False,5,4,0,Twitter for iPhone,6,N0
masonma71,2,1,1,1,3,False,4,3,3,Twitter Web Client,4,N0
dahuja_rohit,0,2,1,1,0,False,7,4,0,Twitter for Android,8,N0
ReetaInsan,1,2,1,3,0,False,9,4,4,Twitter for Android,7,N0
anchitkhar,2,1,1,2,2,False,3,3,5,Twitter for Android,6,N0
RohanRohanrai,1,3,3,1,1,False,7,2,3,Twitter for Android,5,N0
JessicaLouviere,1,2,0,1,3,False,0,1,0,Twitter Web Client,6,N0
nglatne,2,1,2,1,2,False,3,4,0,Twitter for Android,3,N0
ShankarGopalak,2,0,1,1,1,False,7,2,0,Mobile Web (M5),4,N0
ashok6593,1,1,1,0,1,False,2,4,6,Twitter for iPhone,5,N0
BANGLARMAATI,1,0,1,2,0,False,5,0,5,Twitter Web Client,5,N0
FansShashi,1,3,1,2,0,False,8,1,0,TweetDeck,6,N0
ratnesh_4,1,2,2,1,1,False,4,3,3,Twitter for iPhone,6,N0
rchachra,2,1,1,1,3,False,1,4,4,Twitter for iPhone,4,N0
lazybsingh,1,3,1,3,0,False,0,0,3,Twitter for Android,4,N0
ankitadamya,2,1,0,1,2,False,2,3,4,Twitter for Android,5,N7
Jasveer71718596,0,3,1,2,2,False,9,4,3,Twitter for Android,6,N0
sunil_chhawari,1,2,2,1,1,False,6,2,0,TweetDeck,5,N0
P_morni00,1,2,0,2,1,False,5,4,0,Twitter for Android,7,N7
niranjanspeak,0,0,1,1,1,False,7,2,0,Twitter Web Client,5,N0
guptavanna,2,1,2,1,2,False,3,4,3,Twitter for iPhone,5,N1
iamshaina,1,1,1,2,0,False,3,0,5,Twitter Web Client,4,N0
indian_blooded,1,3,1,2,0,False,8,1,0,TweetDeck,6,N0
kanchu_sweet,2,2,1,1,3,False,4,1,6,Twitter for Android,6,N0
shubhi1622,1,1,0,1,0,False,9,4,5,Twitter for iPhone,4,N7
kulkarnisatish,1,0,1,0,2,False,7,3,4,Twitter for Android,6,N7
nsujoy,2,0,1,1,1,False,0,0,3,Facebook,5,N0
spsingh1402,1,3,1,2,2,False,9,3,6,Twitter for Android,4,N0
sunderlal_rwr,1,2,2,1,1,False,6,2,0,TweetDeck,5,N0
SonuBai64234791,1,1,0,2,3,False,8,4,3,Twitter for Android,6,N7
sivatalks,0,2,1,1,1,False,2,2,4,Twitter for Android,4,N0
abhi2rai,1,0,2,1,2,False,4,4,0,Fenix for Android,5,N0
Mohandeepak66,2,1,1,1,1,False,3,1,5,Twitter Web Client,5,N0
skwaseem18,0,2,1,2,0,False,1,3,0,Twitter for Android,6,N0
indraneel_guha,2,2,1,1,3,False,0,0,5,Twitter for iPhone,5,N0
Abhi_MSD,1,0,2,2,0,False,9,4,0,TweetDeck,5,N1
Suman_Basak_,1,1,0,1,2,False,1,4,3,Facebook,6,N0
jvij1967,1,0,1,0,1,False,5,1,0,Twitter for iPhone,6,N7
Dayanayakm,1,3,1,2,2,False,4,3,3,Twitter Web Client,4,N0
MadhupGarg,1,1,2,1,2,False,3,2,4,Twitter for Android,4,N0
SharmaDss,1,3,1,3,1,False,9,4,0,Twitter for Android,7,N0
The_Tausif,2,2,1,1,3,False,2,2,3,Twitter for Android,4,N0
krishnathakur,1,0,1,2,3,False,7,4,6,Twitter Web Client,5,N0
drsrt7,2,2,1,1,1,False,6,1,4,Twitter Web Client,5,N0
PittieAditya,2,2,1,0,1,False,8,3,0,Twitter for Android,6,N7
EOTONow,1,0,1,1,0,False,2,0,5,WordPress.com,5,N0
PM4India,3,0,1,1,0,False,0,4,0,Twitter for Android,7,N0
AnkurBisen1,1,1,2,1,1,False,1,2,3,Twitter for iPhone,5,N0
khanalmas46,1,2,0,1,2,False,5,4,0,Twitter for iPhone,6,N0
charan_86,1,3,1,2,1,False,4,3,0,Twitter for iPad,6,N0
Gan_Ven,1,1,2,1,2,False,3,3,3,Twitter for Android,6,N0
rebelchawla,1,3,1,2,1,False,9,1,0,TweetDeck,4,N0
WeareBezawada,2,1,1,1,3,False,4,1,4,Twitter for iPhone,5,N0
sinwithmusic,2,2,1,2,2,False,0,0,3,Twitter for Android,6,N0
khagesh85,1,1,0,1,1,False,6,4,6,Twitter for Android,4,N0
ManasaJainPTR,2,1,1,0,1,False,3,3,5,Twitter for Android,5,N7
AmroodAdmi,0,0,1,1,0,False,6,4,0,Twitter Web Client,5,N0
naumimalaviya,2,0,1,2,0,False,2,4,4,Twitter for Android,6,N0
ModiAntoinette,1,0,1,1,3,False,1,2,4,Twitter Web Client,5,N0
shankykumar21,1,2,0,1,0,False,9,4,0,Twitter for Android,7,N0
Hkveergurjar,1,2,1,2,2,False,8,3,0,Twitter for Windows Phone,6,N0
RounaqNeroy,1,1,2,1,1,False,3,1,3,Twitter for iPhone,5,N0
maheshsarkar377,1,3,1,2,1,False,0,2,5,Twitter for Android,4,N0
Yuva_Josh,1,1,0,1,2,False,9,0,0,Twitter Web Client,6,N7
shishupaul02,2,2,1,1,2,False,2,3,4,Twitter for iPhone,5,N0
Raisahab11,1,3,2,1,3,False,4,4,3,Twitter for Android,6,N0
amolinnovates,1,1,1,0,1,False,3,1,5,Twitter for iPhone,5,N0
gyanendra_swamy,0,1,1,1,1,False,9,4,0,Twitter for iPad,4,N0
MukulJo56655107,2,3,1,1,2,False,1,3,6,Twitter for Android,6,N0
Matters_India,1,0,1,2,3,False,0,0,0,WordPress.com,5,N0
Ashu25in,0,2,1,1,0,False,5,4,0,Twitter for Android,7,N0
Swachh_Mumbai,1,2,2,1,0,False,6,1,3,Twitter for Android,4,N0
secl_cil,2,0,1,1,1,False,8,2,3,Twitter Web Client,5,N0
lastride30,1,1,1,2,2,False,1,2,0,Twitter for Windows,5,N0
suman629,1,2,0,1,1,False,2,4,3,Twitter Web Client,6,N0
Ezioauditore21,2,0,1,1,2,False,2,3,4,Twitter for Android,4,N0
preetybharti1,1,3,2,1,0,False,8,4,4,Twitter for Android,6,N0
Sun_Krishna,1,1,1,3,1,False,0,0,0,Facebook,5,N0
madhavsamant,2,1,1,1,3,False,5,4,5,Twitter for iPhone,5,N0
rahulro13821912,1,4,1,2,3,False,4,3,0,Twitter for Android,6,N0
kantiAAP,1,3,1,2,1,False,9,2,0,TweetDeck,5,N0
dumbleman6,0,2,1,1,0,False,3,4,0,Twitter for iPhone,6,N0
radhi45451,1,2,0,1,1,False,4,1,4,Twitter for Android,4,N0
AtimanarjNews,1,0,1,1,0,False,0,0,3,Hootsuite,4,N0
